date,value
2022-09-28,1000000.0
2022-09-29,1000000.0
2022-09-30,1000000.0
2022-10-10,1000000.0
2022-10-11,1000000.0
2022-10-12,999849.85
2022-10-13,999849.85
2022-10-14,999849.85
2022-10-17,999849.85
2022-10-18,999849.85
2022-10-19,999849.85
2022-10-20,999849.85
2022-10-21,999849.85
2022-10-24,999849.85
2022-10-25,999849.85
2022-10-26,977839.2489795919
2022-10-27,977692.4264163575
2022-10-28,974343.6993330852
2022-10-31,974197.4016266303
2022-11-01,974357.8296197196
2022-11-02,974357.8296197196
2022-11-03,974211.5297916022
2022-11-04,970886.9496076569
2022-11-07,970741.1709321733
2022-11-08,970741.1709321733
2022-11-09,970741.1709321733
2022-11-10,970741.1709321733
2022-11-11,970741.1709321733
2022-11-14,970741.1709321733
2022-11-15,970741.1709321733
2022-11-16,970741.1709321733
2022-11-17,970741.1709321733
2022-11-18,970741.1709321733
2022-11-21,970741.1709321733
2022-11-22,970741.1709321733
2022-11-23,970741.1709321733
2022-11-24,970741.1709321733
2022-11-25,970741.1709321733
2022-11-28,1004432.6856005077
2022-11-29,993201.5253300348
2022-11-30,993201.5253300348
2022-12-01,993201.5253300348
2022-12-02,993201.5253300348
2022-12-05,993201.5253300348
2022-12-06,993201.5253300348
2022-12-07,993201.5253300348
2022-12-08,993201.5253300348
2022-12-09,993201.5253300348
2022-12-12,993201.5253300348
2022-12-13,993201.5253300348
2022-12-14,993201.5253300348
2022-12-15,993201.5253300348
2022-12-16,993201.5253300348
2022-12-19,993201.5253300348
2022-12-20,993201.5253300348
2022-12-21,993201.5253300348
2022-12-22,993201.5253300348
2022-12-23,993201.5253300348
2022-12-26,993201.5253300348
2022-12-27,993201.5253300348
2022-12-28,993201.5253300348
2022-12-29,993201.5253300348
2022-12-30,993201.5253300348
2023-01-03,993201.5253300348
2023-01-04,993201.5253300348
2023-01-05,993201.5253300348
2023-01-06,993201.5253300348
2023-01-09,993201.5253300348
2023-01-10,993201.5253300348
2023-01-11,993201.5253300348
2023-01-12,993201.5253300348
2023-01-13,993201.5253300348
2023-01-16,993201.5253300348
2023-01-17,993201.5253300348
2023-01-18,993201.5253300348
