date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2022-10-11,买入,601916,"开仓-买入低估股(stock2), z=2.09",4.119817485114962e-43,4.123937302600077e-43,1213645997198945620240038843331938482266098892800,500500.00000000006,150.15,499349.8499999999,
2022-10-25,卖出,601916,"平仓-止损, z=2.14",3.951661669395984e-43,3.9477100077265884e-43,1213645997198945620240038843331938482266098892800,479112.2448979593,622.845918367347,977839.2489795919,-22010.601020408107
2022-10-26,买入,601916,"开仓-买入低估股(stock2), z=2.02",3.937648684752736e-43,3.941586333437488e-43,1241653747280650526872370826306671698478786150400,489408.5441142857,146.8225632342857,488283.8823020719,
2022-10-27,卖出,601916,"平仓-止损, z=2.28",3.923635700109488e-43,3.919712064409379e-43,1241653747280650526872370826306671698478786150400,486692.51730350795,632.7002724945603,974343.6993330852,-3348.727083272259
2022-10-28,买入,601916,"开仓-买入低估股(stock2), z=2.62",3.853570776893247e-43,3.85742434767014e-43,1264208906159759441028510632583090834168086528000,487659.0215162091,146.29770645486272,486538.3801104212,
2022-10-31,卖出,601916,"平仓-止损, z=2.35",3.867583761536495e-43,3.8637161777749585e-43,1264208906159759441028510632583090834168086528000,488454.44028166466,634.990772366164,974357.8296197196,160.42799308941278
2022-11-02,买入,601916,"开仓-买入低估股(stock2), z=1.94",3.965674654039232e-43,3.969640328693271e-43,1228489367663190441569221235062874236479392972800,487666.09372466954,146.29982811740084,486545.4360669327,
2022-11-03,卖出,601916,"平仓-止损, z=2.20",3.951661669395984e-43,3.9477100077265884e-43,1228489367663190441569221235062874236479392972800,484971.9771109685,630.463570244259,970886.9496076569,-3324.580183945325
2022-11-04,买入,601916,"开仓-买入低估股(stock2), z=1.94",4.021726592612225e-43,4.025748319204837e-43,1207052403053881303922009199624272421692270182400,485928.91827863216,145.77867548358964,484812.25265354116,
2022-11-25,卖出,601916,"轮动-卖出高估股, z从1.94到-1.49",4.3159992701204366e-43,4.311683270850316e-43,1207052403053881303922009199624272421692270182400,520442.7653287093,676.5755949273221,1004578.4423873231,33837.27145514979
2022-11-25,买入,600016,"轮动-买入低估股, z=-1.49",4.932570594423356e-43,4.937503165017779e-43,984011432121893601560796956887716988359750451200,485855.9560515527,145.7567868154658,518576.7295489549,
2022-11-28,卖出,600016,"平仓-价差回归, z=-0.29",4.834479701920619e-43,4.829645222218698e-43,984011432121893601560796956887716988359750451200,475242.6111756082,617.8153945282907,993201.5253300348,-11231.160270472808
2023-02-24,买入,600016,"开仓-买入低估股(stock1), z=-1.72",4.778427763347626e-43,4.783206191110973e-43,1039255561157868068191718142172857922734155366400,497097.3634276823,149.12920902830467,495955.03269332414,
2023-03-07,卖出,600016,"平仓-价差回归, z=-0.02",4.834479701920619e-43,4.829645222218698e-43,1039255561157868068191718142172857922734155366400,501923.56556103093,652.5006352293402,997226.0976191257,4173.701498119276
2023-03-13,买入,601916,"开仓-买入低估股(stock2), z=2.05",4.021726592612225e-43,4.025748319204837e-43,1239798472938210445540106984334187659321461964800,499111.6618583724,149.7334985575117,497964.7022621958,
2023-03-14,卖出,601916,"平仓-止损, z=2.20",3.993700623325729e-43,3.9897069227024026e-43,1239798472938210445540106984334187659321461964800,494643.25502374454,643.0362315308679,991964.9210544095,-5111.443066158732
2023-03-15,买入,601916,"开仓-买入低估股(stock2), z=1.93",4.007713607968977e-43,4.011721321576945e-43,1237569619598038140893712373929308295278467481600,496478.44298773183,148.94353289631954,495337.5345337813,
2023-03-16,卖出,601916,"平仓-止损, z=2.52",4.007713607968977e-43,4.003705894361008e-43,1237569619598038140893712373929308295278467481600,495486.4780666775,644.1324214866808,990179.8801789721,-1636.0973425409966
2023-03-21,买入,601916,"开仓-买入低估股(stock2), z=1.73",4.021726592612225e-43,4.025748319204837e-43,1231038283405315169540105579894855916356789862400,495585.0300295755,148.67550900887264,494446.17464038776,
2023-03-22,卖出,601916,"平仓-止损, z=2.11",4.035739577255473e-43,4.0317038376782175e-43,1231038283405315169540105579894855916356789862400,496318.1771534014,645.2136302994219,990119.1381634898,87.9334935264917
2023-03-23,买入,601916,"开仓-买入低估股(stock2), z=3.36",4.049752561898721e-43,4.05380231446062e-43,1222443992601950081656437587968250863993172787200,495554.62865082663,148.66638859524798,494415.8431240679,
2023-03-24,卖出,601916,"平仓-止损, z=3.12",4.021726592612225e-43,4.017704866019613e-43,1222443992601950081656437587968250863993172787200,491141.9177513299,638.4844930767289,984919.276382321,-5051.195392573468
2023-03-27,买入,601916,"开仓-买入低估股(stock2), z=3.36",3.993700623325729e-43,3.997694323949054e-43,1233091021682711639843415698187234756590252851200,492952.0978293516,147.88562934880548,491819.2929236206,
2023-03-28,卖出,601916,"平仓-止损, z=2.82",4.007713607968977e-43,4.003705894361008e-43,1233091021682711639843415698187234756590252851200,493693.379179471,641.8013929333123,984870.8707101583,99.47995718606614
2023-03-29,买入,601916,"开仓-买入低估股(stock2), z=2.18",4.007713607968977e-43,4.011721321576945e-43,1228719123981104080782173682648405632270886502400,492927.8707904341,147.87836123713024,491795.121558487,
2023-03-30,卖出,601916,"平仓-止损, z=3.21",4.021726592612225e-43,4.017704866019613e-43,1228719123981104080782173682648405632270886502400,493663.0803390238,641.762004440731,984816.4398930701,93.44754414897909
2023-03-31,买入,601916,"开仓-买入低估股(stock2), z=2.28",4.007713607968977e-43,4.011721321576945e-43,1228651216412833865102344195573994403576309350400,492900.6281664815,147.87018844994444,491767.9415381387,
2023-04-12,卖出,601916,"平仓-价差回归, z=-0.21",4.119817485114962e-43,4.1156976676298475e-43,1228651216412833865102344195573994403576309350400,505675.6945720875,657.3784029437137,996786.2577072824,12117.68800266232
2023-04-24,买入,601916,"开仓-买入低估股(stock2), z=1.51",4.13383046975821e-43,4.137964300227968e-43,1205644819011633314322937823406359456031703040000,498891.52198249486,149.66745659474844,497745.0682681928,
2023-04-26,卖出,601916,"轮动-卖出高估股, z从1.51到-1.68",4.3159992701204366e-43,4.311683270850316e-43,1205644819011633314322937823406359456031703040000,519835.85967198166,675.7866175735761,1016905.1413226009,20268.551071913254
2023-04-26,买入,600016,"轮动-买入低估股, z=-1.68",5.030661486926093e-43,5.035692148413019e-43,990562168455173560384723704097925225504151961600,498816.6134204692,149.64498402614075,517938.8829181055,
2023-05-04,卖出,600016,"轮动-卖出高估股, z从-1.68到4.95",5.59118087265602e-43,5.585589691783364e-43,990562168455173560384723704097925225504151961600,553287.3837193793,719.2735988351932,1070506.9930386497,53751.49670007498
2023-05-04,买入,601916,"轮动-买入低估股, z=4.95",4.456129116552918e-43,4.460585245669471e-43,1140850578769916420032306354832665750655729664000,508886.1259174566,152.66583777523695,561468.2012834179,
2023-05-05,卖出,601916,"平仓-止损, z=5.84",4.512181055125911e-43,4.507668874070785e-43,1140850578769916420032306354832665750655729664000,514257.66438867926,668.534963705283,1075057.330708392,4703.003507517397
2023-05-08,买入,601916,"开仓-买入低估股(stock2), z=4.62",4.792440747990874e-43,4.797233188738865e-43,1121617759342237189490223850252746240205992755200,538066.1940195501,161.419858205865,536829.716830636,
2023-05-09,卖出,601916,"平仓-止损, z=2.48",4.764414778704378e-43,4.759650363925674e-43,1121617759342237189490223850252746240205992755200,533850.8376438778,694.0060889370412,1069986.5483855768,-4909.362464609357
2023-05-10,买入,601916,"开仓-买入低估股(stock2), z=2.71",4.582245978342152e-43,4.586828224320493e-43,1167535040068599638504057877107049443707636940800,535528.2674669811,160.65848024009432,534297.6224383556,
2023-05-11,卖出,601916,"平仓-止损, z=2.39",4.5542200090556555e-43,4.5496657890466e-43,1167535040068599638504057877107049443707636940800,531189.4229313259,690.5462498107237,1064796.4991198708,-5029.390785465884
