date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-03-31,买入,601825,"开仓-买入低估股(stock2), z=1.64",1.1686829192468974e-42,1.1698516021661443e-42,427832042178045530023120302975893220852603289600,500500.0,150.14999999999998,499349.85,
2025-04-07,卖出,601825,"平仓-止损, z=2.52",1.1672816207825726e-42,1.1661143391617901e-42,427832042178045530023120302975893220852603289600,498901.07913669065,648.5714028776979,997602.3577338129,-2247.4922661870005
2025-04-08,买入,601825,"开仓-买入低估股(stock2), z=2.55",1.1770907100328463e-42,1.178267800742879e-42,423757637890955325505337910058094771472171008000,499299.98004577326,149.78999401373196,498152.5876940259,
2025-04-09,卖出,601825,"平仓-止损, z=2.92",1.1658803223182478e-42,1.1647144419959296e-42,423757637890955325505337910058094771472171008000,493556.64075767726,641.6236329849804,991067.6048187182,-6384.962921081023
2025-04-10,买入,601825,"开仓-买入低估股(stock2), z=2.98",1.1672816207825726e-42,1.168448902403355e-42,424519493485335390416303470313845522326722969600,496029.3362117683,148.80880086353048,494889.4598060863,
2025-04-16,卖出,601825,"平仓-止损, z=2.24",1.1995114854620434e-42,1.1983119739765814e-42,424519493485335390416303470313845522326722969600,508706.7922299507,661.318829898936,1002934.9332061381,12016.137188283448
2025-04-17,买入,601825,"开仓-买入低估股(stock2), z=2.25",1.210721873176642e-42,1.2119325950498185e-42,414188822150655863260362986586003198626811084800,501968.9340696721,150.59068022090162,500815.4084562451,
2025-04-18,卖出,601825,"平仓-止损, z=2.15",1.2205309624269157e-42,1.2193104314644888e-42,414188822150655863260362986586003198626811084800,505024.7514442846,656.5321768775699,1005183.6277236522,2399.2851977349405
2025-04-21,买入,601825,"开仓-买入低估股(stock2), z=2.23",1.1967088885333938e-42,1.197905597421927e-42,419978341163462814253217686728231975715550003200,503094.4056756879,150.92832170270634,501938.2937262616,
2025-04-22,卖出,601825,"平仓-止损, z=2.80",1.1854985008187952e-42,1.1843130023179764e-42,419978341163462814253217686728231975715550003200,497385.81013182405,646.6015531713713,998677.5023049143,-6355.197097035163
