date,value
2025-03-07,1000000.0
2025-03-10,999849.85
2025-03-11,995316.970231214
2025-03-12,995167.5233881337
2025-03-13,993525.897343283
2025-03-14,993376.719429797
2025-03-17,997467.7704931125
2025-03-18,997318.000707373
2025-03-19,997318.000707373
2025-03-20,997318.000707373
2025-03-21,997086.4279380208
2025-03-24,996936.7154108658
2025-03-25,996936.7154108658
2025-03-26,998102.3246549185
2025-03-27,997952.4595908716
2025-03-28,997952.4595908716
2025-03-31,990711.8126293356
2025-04-01,990563.0572506692
2025-04-02,990563.0572506692
2025-04-03,994561.1319269857
2025-04-07,994411.7985730269
2025-04-08,948299.7134332529
2025-04-09,948157.3262312808
2025-04-10,942344.2068255078
2025-04-11,942202.713842853
2025-04-14,942202.713842853
2025-04-15,942202.713842853
2025-04-16,942202.713842853
2025-04-17,942202.713842853
2025-04-18,942202.713842853
2025-04-21,942202.713842853
2025-04-22,942202.713842853
2025-04-23,942202.713842853
2025-04-24,942202.713842853
2025-04-25,942202.713842853
2025-04-28,959000.2820327797
2025-04-29,958856.2881404324
2025-04-30,958856.2881404324
2025-05-06,954525.1477261684
2025-05-07,954525.1477261684
2025-05-08,954525.1477261684
2025-05-09,954525.1477261684
2025-05-12,954381.8257752373
2025-05-13,954381.8257752373
2025-05-14,954381.8257752373
2025-05-15,954381.8257752373
2025-05-16,954381.8257752373
2025-05-19,954381.8257752373
2025-05-20,954381.8257752373
2025-05-21,954381.8257752373
2025-05-22,954381.8257752373
2025-05-23,954381.8257752373
2025-05-26,954381.8257752373
2025-05-27,954381.8257752373
2025-05-28,994461.7507513289
2025-05-29,994461.7507513289
2025-05-30,994461.7507513289
2025-06-03,994461.7507513289
2025-06-04,994461.7507513289
2025-06-05,994461.7507513289
2025-06-06,994461.7507513289
2025-06-09,994461.7507513289
2025-06-10,994461.7507513289
2025-06-11,994461.7507513289
2025-06-12,994461.7507513289
2025-06-13,994461.7507513289
2025-06-16,994461.7507513289
2025-06-17,994461.7507513289
2025-06-18,994461.7507513289
2025-06-19,994461.7507513289
2025-06-20,994461.7507513289
2025-06-23,994461.7507513289
2025-06-24,994461.7507513289
2025-06-25,994461.7507513289
2025-06-26,994461.7507513289
2025-06-27,994461.7507513289
2025-06-30,994461.7507513289
2025-07-01,994312.4323194536
2025-07-02,1000265.3988323178
2025-07-03,1000115.2089826831
2025-07-04,1000115.2089826831
2025-07-07,1000115.2089826831
2025-07-08,1000115.2089826831
2025-07-09,1008395.4320805522
2025-07-10,1008244.0215064253
2025-07-11,1008244.0215064253
2025-07-14,996930.201637206
2025-07-15,996780.5125674303
2025-07-16,984298.7596090399
2025-07-17,984150.9671502846
2025-07-18,978881.3401592535
2025-07-21,978734.3611260285
2025-07-22,978734.3611260285
2025-07-23,978734.3611260285
2025-07-24,978734.3611260285
2025-07-25,978734.3611260285
2025-07-28,978734.3611260285
2025-07-29,978734.3611260285
2025-07-30,978734.3611260285
2025-07-31,978734.3611260285
2025-08-01,947271.7018177522
2025-08-04,947271.7018177522
2025-08-05,947271.7018177522
2025-08-06,947271.7018177522
2025-08-07,947271.7018177522
2025-08-08,947271.7018177522
2025-08-11,947271.7018177522
2025-08-12,947271.7018177522
2025-08-13,947271.7018177522
2025-08-14,947271.7018177522
2025-08-15,947271.7018177522
2025-08-18,947271.7018177522
2025-08-19,947271.7018177522
2025-08-20,947271.7018177522
2025-08-21,947271.7018177522
2025-08-22,947271.7018177522
2025-08-25,947271.7018177522
2025-08-26,947271.7018177522
2025-08-27,947271.7018177522
2025-08-28,947271.7018177522
2025-08-29,947271.7018177522
2025-09-01,947129.4689717243
2025-09-02,937103.5561662406
2025-09-03,936962.8500672822
2025-09-04,924203.4519754301
2025-09-05,924064.682827116
2025-09-08,917620.7191299855
2025-09-09,917482.9383790082
2025-09-10,918108.5059365255
2025-09-11,917970.6519443592
2025-09-12,915764.5282526654
2025-09-15,915627.0262087483
2025-09-16,915627.0262087483
2025-09-17,915627.0262087483
2025-09-18,915627.0262087483
2025-09-19,915627.0262087483
2025-09-22,915627.0262087483
2025-09-23,915627.0262087483
2025-09-24,915627.0262087483
2025-09-25,915627.0262087483
2025-09-26,915627.0262087483
2025-09-29,915627.0262087483
2025-09-30,915627.0262087483
2025-10-09,915627.0262087483
2025-10-10,915627.0262087483
2025-10-13,902187.108581896
2025-10-14,902187.108581896
2025-10-15,902187.108581896
2025-10-16,902187.108581896
2025-10-17,902187.108581896
2025-10-20,902187.108581896
2025-10-21,902187.108581896
2025-10-22,902187.108581896
2025-10-23,902187.108581896
2025-10-24,902187.108581896
2025-10-27,902187.108581896
2025-10-28,902187.108581896
2025-10-29,902051.6451875425
2025-10-30,902051.6451875425
2025-10-31,902051.6451875425
2025-11-03,872367.3041716169
2025-11-04,872236.3182208955
2025-11-05,879701.4382200313
2025-11-06,879569.3510490826
2025-11-07,879569.3510490826
2025-11-10,879569.3510490826
2025-11-11,879569.3510490826
2025-11-12,879569.3510490826
2025-11-13,879569.3510490826
2025-11-14,879569.3510490826
2025-11-17,879569.3510490826
2025-11-18,879569.3510490826
2025-11-19,879569.3510490826
2025-11-20,879569.3510490826
2025-11-21,879569.3510490826
2025-11-24,879569.3510490826
2025-11-25,879569.3510490826
2025-11-26,879569.3510490826
2025-11-27,879569.3510490826
2025-11-28,879569.3510490826
2025-12-01,879569.3510490826
2025-12-02,867092.2940180851
2025-12-03,866962.1001101383
2025-12-04,862204.6571697618
2025-12-05,862075.1971404878
2025-12-08,862075.1971404878
2025-12-09,862075.1971404878
2025-12-10,853915.0830171928
2025-12-11,853786.8676674778
2025-12-12,850100.5157974535
2025-12-15,849972.8732050065
2025-12-16,849972.8732050065
2025-12-17,849972.8732050065
2025-12-18,849972.8732050065
2025-12-19,849972.8732050065
2025-12-22,849972.8732050065
2025-12-23,849972.8732050065
2025-12-24,849972.8732050065
2025-12-25,849972.8732050065
2025-12-26,849972.8732050065
2025-12-29,849972.8732050065
2025-12-30,849972.8732050065
2025-12-31,849972.8732050065
2026-01-05,849972.8732050065
2026-01-06,849972.8732050065
2026-01-07,849972.8732050065
2026-01-08,849710.7416259183
2026-01-09,849710.7416259183
2026-01-12,849710.7416259183
2026-01-13,849710.7416259183
2026-01-14,849710.7416259183
2026-01-15,849710.7416259183
2026-01-16,849710.7416259183
2026-01-19,849710.7416259183
2026-01-20,849710.7416259183
2026-01-21,849710.7416259183
2026-01-22,849710.7416259183
2026-01-23,849710.7416259183
2026-01-26,849710.7416259183
2026-01-27,849583.1575580632
2026-01-28,849583.1575580632
2026-01-29,849583.1575580632
2026-01-30,849583.1575580632
2026-02-02,849583.1575580632
2026-02-03,849583.1575580632
2026-02-04,849583.1575580632
2026-02-05,849583.1575580632
2026-02-06,905056.4155722719
2026-02-09,905056.4155722719
2026-02-10,905056.4155722719
2026-02-11,905056.4155722719
2026-02-12,905868.2893270031
2026-02-13,905868.2893270031
2026-02-24,905868.2893270031
2026-02-25,905868.2893270031
2026-02-26,905868.2893270031
2026-02-27,905868.2893270031
2026-03-02,905868.2893270031
2026-03-03,905868.2893270031
