date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-10-10,买入,601658,"开仓-买入低估股(stock2), z=2.20",7.931349308078465e-43,7.939280657386542e-43,630409758262349813339104057771612036277469184000,500499.99999999994,150.14999999999998,499349.85000000003,
2025-10-13,卖出,601658,"平仓-止损, z=2.77",7.861284384862224e-43,7.853423100477361e-43,630409758262349813339104057771612036277469184000,495087.4558303887,643.6136925795054,993793.6921378092,-6056.157862190771
2025-10-14,买入,601658,"开仓-买入低估股(stock2), z=2.50",7.987401246651457e-43,7.995388647898108e-43,622100769355011053332429579686411593648072294400,497393.74291497347,149.21812287449202,496250.73109996127,
2025-10-15,卖出,601658,"平仓-止损, z=2.32",7.973388262008209e-43,7.965414873746201e-43,622100769355011053332429579686411593648072294400,495529.07211893605,644.1877937546169,991135.6154251427,-2508.8585897920475
2025-10-16,买入,601658,"开仓-买入低估股(stock2), z=2.05",8.057466169867698e-43,8.065523636037565e-43,615041747945320237264159359739948250254488371200,496063.3755202839,148.81901265608516,494923.4208922027,
2025-10-17,卖出,601658,"平仓-止损, z=2.00",8.015427215937954e-43,8.007411788722016e-43,615041747945320237264159359739948250254488371200,492489.2543053552,640.2360305969618,986772.439166961,-4214.357245525659
2025-10-20,买入,601658,"开仓-买入低估股(stock2), z=2.26",7.959375277364961e-43,7.967334652642326e-43,619880584078731183887332856747264104959731302400,493879.60580306395,148.16388174091918,492744.6694821561,
2025-10-21,卖出,601658,"平仓-止损, z=2.52",7.945362292721713e-43,7.937416930428991e-43,619880584078731183887332856747264104959731302400,492025.06429107324,639.6325835783953,984130.101189651,-2494.1740955691107
2025-10-22,买入,601658,"开仓-买入低估股(stock2), z=2.18",8.029440200581202e-43,8.037469640781783e-43,612826097838312443323997604769355788508463104000,492557.1156454203,147.76713469362608,491425.21840953705,
2025-10-24,卖出,601658,"平仓-价差回归, z=0.26",8.393777801305654e-43,8.385384023504348e-43,612826097838312443323997604769355788508463104000,513878.21699998976,668.0416820999867,1004635.3937274269,20653.0596724695
2025-11-25,买入,601860,"开仓-买入低估股(stock1), z=-1.63",3.8956097308229915e-43,3.899505340553814e-43,1289445636428249783670946604234712437870087372800,502820.01456057717,150.84600436817314,501664.53316248156,
2025-12-01,卖出,601860,"平仓-价差回归, z=-0.17",3.923635700109488e-43,3.919712064409379e-43,1289445636428249783670946604234712437870087372800,505425.56175078405,657.0532302760193,1006433.0416829896,1948.493959930841
2025-12-16,买入,601658,"开仓-买入低估股(stock2), z=1.77",7.496946784137771e-43,7.504443730921909e-43,671228615236022441627617715986944751925880422400,503719.73736233625,151.11592120870085,502562.1883994446,
2026-01-14,卖出,601658,"平仓-止损, z=2.12",7.398855891635034e-43,7.391457035743399e-43,671228615236022441627617715986944751925880422400,496135.7470678597,644.9764711882176,998052.9589961161,-8228.96676566479
2026-01-15,买入,601658,"开仓-买入低估股(stock2), z=2.57",7.258726045202552e-43,7.265984771247754e-43,687484933844383521043789111892390524173995212800,499525.50597755605,149.8576517932668,498377.59536676673,
2026-01-16,卖出,601658,"平仓-止损, z=2.00",7.244713060559304e-43,7.237468347498744e-43,687484933844383521043789111892390524173995212800,497565.0448080994,646.8345582505292,995295.8056166156,-2607.295727707155
2026-01-19,买入,601658,"开仓-买入低估股(stock2), z=2.18",7.20267410662956e-43,7.209876780736188e-43,690921032162565205693412433923960103996751872000,498145.55071111594,149.44366521333478,497000.8112402863,
2026-01-21,卖出,601658,"平仓-止损, z=2.22",7.118596198770071e-43,7.111477602571301e-43,690921032162565205693412433923960103996751872000,491346.94453695277,638.7510278980386,987709.0047493409,-7437.357202061222
2026-01-22,买入,601658,"开仓-买入低估股(stock2), z=2.27",7.132609183413319e-43,7.139741792596732e-43,692389684721707695390479324174761306708823244800,494348.3568770451,148.30450706311353,493212.3433652327,
2026-01-23,卖出,601658,"平仓-止损, z=2.45",7.076557244840326e-43,7.069480687595486e-43,692389684721707695390479324174761306708823244800,489483.550443044,636.3286155759572,982059.5651927007,-5501.135049577086
2026-01-26,买入,601658,"开仓-买入低估股(stock2), z=2.46",7.118596198770071e-43,7.12571479496884e-43,689784571122588673083047244262732682939806515200,491520.8123789466,147.45624371368396,490391.29657004046,
2026-01-27,卖出,601658,"平仓-止损, z=2.11",7.090570229483574e-43,7.0834796592540904e-43,689784571122588673083047244262732682939806515200,488607.4978814163,635.1897472458412,978363.6047042109,-3548.5042447761107
2026-01-28,买入,601658,"开仓-买入低估股(stock2), z=2.23",7.062544260197078e-43,7.0696068044572746e-43,692642459048398195903616552586872200785559552000,489670.9841544575,146.90129524633724,488545.71925450704,
2026-01-29,卖出,601658,"平仓-止损, z=2.22",7.132609183413319e-43,7.125476574229905e-43,692642459048398195903616552586872200785559552000,493540.7616266358,641.6029901146266,981444.8778910282,3228.1744820636586
2026-01-30,买入,601658,"开仓-买入低估股(stock2), z=2.13",7.090570229483574e-43,7.0976607997130576e-43,692077538284610889392235062923293650853665177600,491213.1613844596,147.36394841533786,490084.3525581533,
