date,value
2025-03-25,1026786.4182116399
2025-03-26,1026786.4182116399
2025-03-27,1026786.4182116399
2025-03-28,1026786.4182116399
2025-03-31,1026786.4182116399
2025-04-01,1055431.9136635647
2025-04-02,1052868.751783268
2025-04-03,1052710.6635401878
2025-04-07,1053617.8607456007
2025-04-08,1053459.6600238099
2025-04-09,1053459.6600238099
2025-04-10,1053459.6600238099
2025-04-11,1053459.6600238099
2025-04-14,1053459.6600238099
2025-04-15,1053459.6600238099
2025-04-16,1053459.6600238099
2025-04-17,1053459.6600238099
2025-04-18,1053459.6600238099
2025-04-21,1053459.6600238099
2025-04-22,1053459.6600238099
2025-04-23,1053459.6600238099
2025-04-24,1053459.6600238099
2025-04-25,1053459.6600238099
2025-04-28,1053459.6600238099
2025-04-29,1053459.6600238099
2025-04-30,1053459.6600238099
2025-05-06,1053459.6600238099
2025-05-07,1067547.8938390925
2025-05-08,1067547.8938390925
2025-05-09,1067547.8938390925
2025-05-12,1067547.8938390925
2025-05-13,1067547.8938390925
2025-05-14,1096497.6131357902
2025-05-15,1096497.6131357902
2025-05-16,1096497.6131357902
2025-05-19,1096497.6131357902
2025-05-20,1096497.6131357902
2025-05-21,1096497.6131357902
2025-05-22,1096497.6131357902
2025-05-23,1096497.6131357902
2025-05-26,1096497.6131357902
2025-05-27,1096497.6131357902
2025-05-28,1096497.6131357902
2025-05-29,1096497.6131357902
2025-05-30,1096497.6131357902
2025-06-03,1096497.6131357902
2025-06-04,1096497.6131357902
2025-06-05,1096497.6131357902
2025-06-06,1096497.6131357902
2025-06-09,1096332.9740191777
2025-06-10,1096375.526753833
2025-06-11,1096210.905968491
2025-06-12,1092579.506846222
2025-06-13,1092415.4560332692
2025-06-16,1084328.0097268345
2025-06-17,1084165.197876174
2025-06-18,1084165.197876174
2025-06-19,1083264.9679305814
2025-06-20,1083102.3156956467
2025-06-23,1086674.8468360738
2025-06-24,1086511.6826078212
2025-06-25,1086511.6826078212
2025-06-26,1086511.6826078212
2025-06-27,1086511.6826078212
2025-06-30,1096049.1984361324
2025-07-01,1096049.1984361324
2025-07-02,1096049.1984361324
2025-07-03,1096049.1984361324
2025-07-04,1096049.1984361324
2025-07-07,1096049.1984361324
2025-07-08,1096049.1984361324
2025-07-09,1096049.1984361324
2025-07-10,1096049.1984361324
2025-07-11,1095884.6266489872
2025-07-14,1095884.6266489872
2025-07-15,1086497.9391203725
2025-07-16,1086334.8014548137
2025-07-17,1086334.8014548137
2025-07-18,1086334.8014548137
2025-07-21,1086334.8014548137
2025-07-22,1086334.8014548137
2025-07-23,1086334.8014548137
2025-07-24,1086334.8014548137
2025-07-25,1086334.8014548137
2025-07-28,1086334.8014548137
2025-07-29,1086334.8014548137
2025-07-30,1086334.8014548137
2025-07-31,1086334.8014548137
2025-08-01,1086334.8014548137
