date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-11-17,买入,601658,"开仓-买入低估股(stock1), z=-1.83",7.973388262008209e-43,7.981361650270217e-43,627085980978013982320069788722990416841723084800,500499.99999999994,150.14999999999998,499349.85000000003,
2025-12-15,卖出,601658,"平仓-止损, z=-2.29",7.567011707354012e-43,7.559444695646659e-43,627085980978013982320069788722990416841723084800,474042.17926186294,616.2548330404218,972775.7744288226,-27074.075571177436
2025-12-16,买入,601658,"开仓-买入低估股(stock1), z=-2.35",7.496946784137771e-43,7.504443730921909e-43,648781298866257130362167288110228394889078374400,486874.27510162565,146.0622825304877,485755.43704466644,
2025-12-17,卖出,601658,"平仓-止损, z=-2.10",7.538985738067516e-43,7.531446752329448e-43,648781298866257130362167288110228394889078374400,488626.1806318353,635.2140348213859,973746.4036416804,1116.6914953882977
2025-12-18,买入,601658,"开仓-买入低估股(stock1), z=-1.89",7.623063645927005e-43,7.630686709572932e-43,638684424576431382711267606611866468427707187200,487360.075022661,146.2080225067983,486240.12059651257,
2026-01-19,卖出,601658,"平仓-时间止损, 持仓20天",7.20267410662956e-43,7.19547143252293e-43,638684424576431382711267606611866468427707187200,459563.55314370577,597.4326190868175,945206.2411211315,-28393.954498042058
2026-01-21,买入,601658,"开仓-买入低估股(stock1), z=-1.57",7.118596198770071e-43,7.12571479496884e-43,663899324198527637451189081629106661863981056000,473075.72368112626,141.92271710433786,471988.5947229009,
2026-02-02,卖出,601658,"平仓-价差回归, z=0.01",7.146622168056567e-43,7.139475545888511e-43,663899324198527637451189081629106661863981056000,473989.2990047296,616.1860887061484,945361.7076389244,297.38923489722856
2026-02-26,买入,601658,"开仓-买入低估股(stock1), z=-1.91",6.978466352337589e-43,6.985444818689926e-43,677342026104528675976660217474441908034155315200,473153.5346732816,141.94606040198445,472066.2269052408,
2026-02-27,卖出,601658,"平仓-止损, z=-2.26",6.964453367694341e-43,6.957488914326646e-43,677342026104528675976660217474441908034155315200,471259.9637829808,612.637952917875,942713.5527353038,-2506.208843218683
