date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-10-09,买入,601658,"开仓-买入低估股(stock1), z=-1.62",7.987401246651457e-43,7.995388647898108e-43,625985830134192974767690345485897919350439936000,500499.99999999994,150.14999999999998,499349.85000000003,
2025-10-10,卖出,601658,"平仓-止损, z=-2.58",7.931349308078465e-43,7.923417958770386e-43,625985830134192974767690345485897919350439936000,495994.7368421053,644.7931578947369,994699.7936842106,-5150.056315789445
2025-10-13,买入,601658,"开仓-买入低估股(stock1), z=-2.74",7.861284384862224e-43,7.869145669247085e-43,632657301903246006974386164327976558403361177600,497847.24673894735,149.3541740216842,496703.1927712416,
2025-10-14,卖出,601658,"平仓-止损, z=-2.53",7.987401246651457e-43,7.979413845404805e-43,632657301903246006974386164327976558403361177600,504823.44342032087,656.2704764464171,1000870.365715116,6319.926204927096
2025-10-15,买入,601658,"开仓-买入低估股(stock1), z=-1.79",7.973388262008209e-43,7.981361650270217e-43,627631775116287158694702153941885597353037004800,500935.6180404156,150.28068541212465,499784.46698928834,
2025-10-17,卖出,601658,"平仓-止损, z=-2.36",8.015427215937954e-43,8.007411788722016e-43,627631775116287158694702153941885597353037004800,502570.6075042683,653.3417897555488,1001701.732703801,981.6476740972088
2025-10-20,买入,601658,"开仓-买入低估股(stock1), z=-2.32",7.959375277364961e-43,7.967334652642326e-43,629259017069129479253306350277794207700195737600,501351.7172182524,150.40551516547572,500199.6099703831,
2025-10-21,卖出,601658,"平仓-止损, z=-2.41",7.945362292721713e-43,7.937416930428991e-43,629259017069129479253306350277794207700195737600,499469.1175709614,649.3098528422498,999019.4176885022,-2531.9095001332767
2025-10-22,买入,601658,"开仓-买入低估股(stock1), z=-2.51",8.029440200581202e-43,8.037469640781783e-43,622097800551643311513093529612307149812976844800,500009.21855309536,150.0027655659286,498860.19636984094,
2025-10-28,卖出,601658,"平仓-价差回归, z=-0.02",8.50588167845164e-43,8.497375796773188e-43,622097800551643311513093529612307149812976844800,528619.8793633368,687.2058431723378,1026792.8698900053,27923.454967069105
