Stock1,Stock2,SSD距离,相关性,协整p值,ADF p值
601860,601997,0.44015565229955356,0.9595666829785727,0.004472209520684319,0.0008098194885071228
601077,601939,2.0605070522522384,0.9700100884323483,0.0005014286474837395,0.030233091496977574
601398,601077,2.380706604712119,0.9722776057262084,7.47483415601576e-05,0.008048914887610713
601398,600015,2.395183784152006,0.9286628700823178,0.008503832701096312,0.0014431460389335315
600926,603323,2.4065030699646743,0.9002025645168406,0.0006492168715379755,0.005978943148456503
600036,002958,2.788767429272027,0.945705343521204,0.026118747224972604,0.03557935094345801
