date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2024-10-09,买入,002807,"开仓-买入低估股(stock2), z=3.60",5.6192068419425165e-43,5.624826048784458e-43,889805294704463805761107219988132924699443200000,500499.99999999994,150.14999999999998,499349.85000000003,
2024-10-10,卖出,002807,"平仓-止损, z=2.41",5.815388626947991e-43,5.8095732383210426e-43,889805294704463805761107219988132924699443200000,516938.90274314216,672.0205735660849,1015616.7321695761,15766.882169576093
2024-10-11,买入,002807,"开仓-买入低估股(stock2), z=2.68",5.689271765158757e-43,5.694961036923915e-43,892571821220809377455908149693964132710927564800,508316.1744508728,152.49485233526184,507148.06286636804,
2024-10-14,卖出,002807,"平仓-止损, z=3.89",5.885453550164232e-43,5.879568096614067e-43,892571821220809377455908149693964132710927564800,524793.6803986586,682.2317845182562,1031259.5114805084,15795.274163267497
2024-10-15,买入,002807,"开仓-买入低估股(stock2), z=2.81",5.74532370373175e-43,5.751069027435481e-43,897477291671726238545949084495724506209320960000,516145.3854959944,154.8436156487983,514959.28236886516,
2024-10-16,卖出,002807,"平仓-止损, z=2.98",5.913479519450728e-43,5.907566039931277e-43,897477291671726238545949084495724506209320960000,530190.6369889387,689.2478280856202,1044460.6715297182,13356.00366485868
2024-10-17,买入,002807,"开仓-买入低估股(stock2), z=2.52",5.801375642304743e-43,5.8071770179470464e-43,900183625339920212881571539716240726726121881600,522752.56610062387,156.82576983018714,521551.27965926414,
2024-11-14,卖出,002807,"平仓-时间止损, 持仓20天",5.7873626576614945e-43,5.781575295003833e-43,900183625339920212881571539716240726726121881600,520447.9409232269,676.5823232001949,1041322.6382592908,-2981.2075005972165
2024-11-29,买入,601997,"开仓-买入低估股(stock1), z=-1.51",8.463842724521895e-43,8.472306567246416e-43,615159492060453534636194526721141756728128307200,521181.980448775,156.3545941346325,519984.30321638123,
2024-12-04,卖出,601997,"平仓-止损, z=-2.15",8.491868693808391e-43,8.483376825114583e-43,615159492060453534636194526721141756728128307200,521862.977869491,678.4218712303383,1041168.8592146419,2.5755494856553014
2024-12-05,买入,601997,"开仓-买入低估股(stock1), z=-1.76",8.477855709165143e-43,8.486333564874307e-43,614052004971650303502521577714786090972138700800,521105.01403692807,156.3315042110784,519907.5136735027,
2024-12-06,卖出,601997,"平仓-止损, z=-2.12",8.57594660166788e-43,8.567370655066213e-43,614052004971650303502521577714786090972138700800,526081.1128078689,683.9054466502296,1045304.7210347214,4292.193324290603
2024-12-09,买入,601997,"开仓-买入低估股(stock1), z=-2.04",8.589959586311129e-43,8.598549545897439e-43,608445657125388698054180128315101754205143040000,523175.012877878,156.95250386336338,521972.75565298,
2024-12-10,卖出,601997,"平仓-止损, z=-2.18",8.617985555597625e-43,8.609367570042027e-43,608445657125388698054180128315101754205143040000,523833.2308588232,680.9832001164701,1045125.0033116867,-22.765219171237504
2024-12-11,买入,601997,"开仓-买入低估股(stock1), z=-2.84",8.57594660166788e-43,8.584522548269548e-43,609335069267121503810095387402646523493115494400,523085.0641574991,156.92551924724972,521883.0136349403,
2024-12-12,卖出,601997,"平仓-止损, z=-3.36",8.631998540240873e-43,8.623366541700632e-43,609335069267121503810095387402646523493115494400,525451.9649002933,683.0875543703813,1046651.8909808632,1683.8131884237737
2024-12-13,买入,601997,"开仓-买入低估股(stock1), z=-2.40",8.491868693808391e-43,8.500360562502198e-43,616267119005266956932998687014900363765900902400,523849.271435922,157.15478143077658,522645.46476351045,
2024-12-16,卖出,601997,"平仓-止损, z=-2.71",8.491868693808391e-43,8.483376825114583e-43,616267119005266956932998687014900363765900902400,522802.61954494123,679.6434054084235,1044768.4409030433,-1726.2952963891794
2024-12-17,买入,601997,"开仓-买入低估股(stock1), z=-2.22",8.407790785948902e-43,8.41619857673485e-43,621309727787863077511408378550605700841183641600,522906.60467197304,156.8719814015919,521704.96424966864,
2024-12-18,卖出,601997,"平仓-止损, z=-2.28",8.463842724521895e-43,8.455378881797373e-43,621309727787863077511408378550605700841183641600,525340.9151392772,682.9431896810604,1046362.9361992648,1751.367277623073
2024-12-19,买入,601997,"开仓-买入低估股(stock1), z=-1.50",8.393777801305654e-43,8.402171579106959e-43,623296780644171298110550363039463850690111078400,523704.64956773206,157.1113948703196,522501.17523666244,
2025-01-17,卖出,601997,"平仓-时间止损, 持仓20天",8.183583031656932e-43,8.175399448625276e-43,623296780644171298110550363039463850690111078400,509570.01568082673,662.4410203850748,1031408.7498971041,-14797.0749072904
2025-01-20,买入,601997,"开仓-买入低估股(stock1), z=-1.68",8.211609000943428e-43,8.21982060994437e-43,628018668313728844610081490217269406046617600000,516220.07932350057,154.86602379705016,515033.80454980646,
2025-02-17,卖出,601997,"平仓-价差回归, z=-0.27",8.169570047013684e-43,8.16140047696667e-43,628018668313728844610081490217269406046617600000,512551.185911964,666.3165416855531,1026918.673920085,-4335.209953222151
2025-03-04,买入,002807,"开仓-买入低估股(stock2), z=1.54",5.801375642304743e-43,5.8071770179470464e-43,885064799486174727798420927944385479321426329600,513972.79629700247,154.19183888910072,512791.6857841934,
2025-03-10,卖出,002807,"平仓-止损, z=2.12",5.759336688374998e-43,5.753577351686623e-43,885064799486174727798420927944385479321426329600,509228.8785098717,661.9975420628332,1021358.5667520023,-5405.915329193576
2025-03-11,买入,002807,"开仓-买入低估股(stock2), z=1.90",5.773349673018246e-43,5.779123022691264e-43,884545908872731386923629208002046251077992448000,511189.9626593771,153.3569887978131,510015.2471038274,
2025-03-14,卖出,002807,"平仓-止损, z=2.17",5.857427580877735e-43,5.8515701532968575e-43,884545908872731386923629208002046251077992448000,517598.2439580517,672.8777171454673,1026940.6133447336,5735.403581529129
2025-03-17,买入,002807,"开仓-买入低估股(stock2), z=2.05",5.885453550164232e-43,5.891339003714395e-43,872439655322806162721830440728783520453256806400,513983.77697903913,154.19513309371172,512802.6412326008,
2025-03-31,卖出,002807,"轮动-卖出高估股, z从2.05到-3.71",6.235778166245436e-43,6.229542388079191e-43,872439655322806162721830440728783520453256806400,543489.981387462,706.5369758037006,1055586.0856442591,28799.66743261915
2025-03-31,买入,601997,"轮动-买入低估股, z=-3.71",8.253647954873173e-43,8.261901602828045e-43,622019756491672243050264670141307143015786086400,513906.6023149257,154.1719806944777,541525.311348639,
2025-04-01,卖出,601997,"平仓-止损, z=-2.62",8.239634970229924e-43,8.231395335259695e-43,622019756491672243050264670141307143015786086400,512009.0522024922,665.6117678632398,1052868.751783268,-2563.161880296724
2025-04-02,买入,601997,"开仓-买入低估股(stock1), z=-3.21",8.35173884737591e-43,8.360090586223284e-43,630329067409762225202778040326969284772442931200,526960.8102675255,158.08824308025763,525749.8532726623,
2025-04-03,卖出,601997,"平仓-止损, z=-2.64",8.393777801305654e-43,8.385384023504348e-43,630329067409762225202778040326969284772442931200,528555.1291408215,687.1216678830681,1053617.8607456007,907.1972054129601
2025-04-07,买入,601997,"开仓-买入低估股(stock1), z=-1.62",7.833258415575727e-43,7.841091673991303e-43,672528470815271886840846494126807696144544563200,527335.7393031731,158.20072179095192,526123.9207206366,
2025-05-06,卖出,601997,"轮动-卖出高估股, z从-1.62到1.12",8.071479154510946e-43,8.063407675356435e-43,672528470815271886840846494126807696144544563200,542287.123346759,704.9732603507867,1067706.0708070449,14246.41078323505
2025-05-06,买入,002807,"轮动-买入低估股, z=1.12",5.759336688374998e-43,5.765096025063372e-43,914566830369700516024824912220209344325615616000,527256.5598419168,158.176967952575,540291.3339971756,
2025-05-13,卖出,002807,"平仓-价差回归, z=0.26",6.095648319812954e-43,6.089552671493141e-43,914566830369700516024824912220209344325615616000,556930.2885136824,724.0093750677871,1096497.6131357902,28949.719296697844
2025-06-06,买入,601997,"开仓-买入低估股(stock1), z=-4.10",8.281673924159669e-43,8.289955598083827e-43,662002406262964765638770692471280030250853990400,548797.0553744629,164.63911661233885,547535.918644715,
2025-06-09,卖出,601997,"平仓-止损, z=-3.32",8.309699893446165e-43,8.30139019355272e-43,662002406262964765638770692471280030250853990400,549554.028345968,714.4202368497585,1096375.526753833,42.55273465528671
2025-06-10,买入,601997,"开仓-买入低估股(stock1), z=-2.52",8.407790785948902e-43,8.41619857673485e-43,651999767041120708546477498885196497839508684800,548735.9511402934,164.620785342088,547474.9548281976,
2025-06-11,卖出,601997,"平仓-止损, z=-2.44",8.379764816662406e-43,8.371385051845744e-43,651999767041120708546477498885196497839508684800,545814.1103614946,709.558343469943,1092579.506846222,-3631.3991222687855
2025-06-12,买入,601997,"开仓-买入低估股(stock1), z=-2.30",8.50588167845164e-43,8.514387560130091e-43,642249415257037103656968854948278783125015756800,546836.0431765341,164.05081295296023,545579.412856735,
2025-06-13,卖出,601997,"平仓-止损, z=-2.15",8.407790785948902e-43,8.399382995162953e-43,642249415257037103656968854948278783125015756800,539449.8817163308,701.28484623123,1084328.0097268345,-8087.446306434638
2025-06-16,买入,601997,"开仓-买入低估股(stock1), z=-1.74",8.533907647738136e-43,8.542441555385873e-43,635305685557910546278764137395855447670181068800,542706.1688682806,162.81185066048417,541459.0290078934,
2025-06-18,卖出,601997,"平仓-止损, z=-2.13",8.547920632381384e-43,8.539372711749003e-43,635305685557910546278764137395855447670181068800,542511.2034872214,705.2645645333878,1083264.9679305814,-900.2299455925903
2025-06-19,买入,601997,"开仓-买入低估股(stock1), z=-2.59",8.477855709165143e-43,8.486333564874307e-43,638879101681040431706588304038539736606205542400,542174.1164492558,162.65223493477674,540928.1992463908,
2025-06-20,卖出,601997,"平仓-止损, z=-2.28",8.561933617024632e-43,8.553371683407608e-43,638879101681040431706588304038539736606205542400,546457.0417439501,710.394154267135,1086674.8468360738,3572.531140427093
2025-06-23,买入,601997,"开仓-买入低估股(stock1), z=-1.81",8.716076448100362e-43,8.724792524548462e-43,623373861683435963128205286686644441821321625600,543880.7608414548,163.16422825243643,542630.9217663665,
2025-06-27,卖出,601997,"平仓-价差回归, z=-0.09",8.898245248462588e-43,8.889347003214126e-43,623373861683435963128205286686644441821321625600,554138.6569237668,720.3802540008968,1096049.1984361324,9537.515828311058
