date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-03-07,买入,002958,"开仓-买入低估股(stock2), z=1.88",4.175869423687955e-43,4.180045293111642e-43,1197355446900973132850142740140250911526931660800,500499.99999999994,150.14999999999998,499349.85000000003,
2025-03-10,卖出,002958,"平仓-止损, z=2.50",4.119817485114962e-43,4.1156976676298475e-43,1197355446900973132850142740140250911526931660800,492795.3020134228,640.6338926174496,991504.5181208055,-8345.33187919451
2025-03-11,买入,002958,"开仓-买入低估股(stock2), z=2.88",4.13383046975821e-43,4.137964300227968e-43,1199256386267334139114817913370982185208224153600,496248.01131946314,148.87440339583893,495107.6323979465,
2025-03-12,卖出,002958,"平仓-止损, z=2.87",4.119817485114962e-43,4.1156976676298475e-43,1199256386267334139114817913370982185208224153600,493577.6711850667,641.6509725405867,988043.6526104726,-3311.9911069370314
2025-03-13,买入,002958,"开仓-买入低估股(stock2), z=2.88",4.13383046975821e-43,4.137964300227968e-43,1195070358882259404640402939257868357482420633600,494515.8481315415,148.35475443946245,493379.4497244917,
2025-03-14,卖出,002958,"平仓-止损, z=2.53",4.189882408331203e-43,4.185692525922872e-43,1195070358882259404640402939257868357482420633600,500219.70691254374,650.2856189863069,992948.8710180491,5053.57316201595
2025-03-17,买入,002958,"开仓-买入低估股(stock2), z=2.35",4.245934346904196e-43,4.250180281251099e-43,1169293717108496946651526715529526483254614425600,496970.9099445335,149.09127298336003,495828.86980053224,
2025-03-24,卖出,002958,"平仓-止损, z=2.06",4.259947331547444e-43,4.255687384215897e-43,1169293717108496946651526715529526483254614425600,497614.85203415423,646.8993076444006,992796.8225270421,-2.9572180236436907
2025-03-25,买入,002958,"开仓-买入低估股(stock2), z=2.04",4.3019862854771884e-43,4.306288271762665e-43,1153881900877466703531408823550547156087812915200,496894.8096747845,149.06844290243532,495752.94440935523,
2025-03-26,卖出,002958,"平仓-止损, z=2.19",4.28797330083394e-43,4.2836853275331065e-43,1153881900877466703531408823550547156087812915200,494286.6968494815,642.572705904326,989397.0685529325,-3250.6855312073585
2025-03-27,买入,002958,"开仓-买入低估股(stock2), z=1.71",4.273960316190692e-43,4.278234276506882e-43,1157471051854273134650873086442894711307475353600,495193.2328107426,148.55796984322276,494055.2777723467,
2025-04-08,卖出,002958,"平仓-止损, z=2.82",4.161856439044707e-43,4.157694582605662e-43,1157471051854273134650873086442894711307475353600,481241.11218173883,625.6134458362606,974670.7765082493,-14577.734074840033
2025-04-09,买入,002958,"开仓-买入低估股(stock2), z=1.95",4.13383046975821e-43,4.137964300227968e-43,1178895438067224780065773461904662597171622707200,487822.72364237875,146.34681709271362,486701.70604877785,
2025-04-15,卖出,002958,"平仓-止损, z=2.00",4.105804500471714e-43,4.101698695971242e-43,1178895438067224780065773461904662597171622707200,483547.3881006782,628.6116045308817,969620.4825449252,-4903.947146231417
2025-04-16,买入,002958,"开仓-买入低估股(stock2), z=2.27",4.13383046975821e-43,4.137964300227968e-43,1172786946197189781711455600244565363561542451200,485295.05151373503,145.58851545412048,484179.842515736,
