date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-09-29,买入,601169,"开仓-买入低估股(stock2), z=2.23",7.777206477002735e-43,7.784983683479737e-43,642904366083765737313023594365580541548507955200,500500.0,150.14999999999998,499349.85,
2025-09-30,卖出,601169,"平仓-止损, z=2.04",7.721154538429742e-43,7.713433383891312e-43,642904366083765737313023594365580541548507955200,495900.0,644.6700000000001,994605.1799999999,-5244.6699999999955
2025-10-09,买入,601169,"开仓-买入低估股(stock2), z=2.19",7.651089615213501e-43,7.658740704828714e-43,649976166807873555223524510598571176839086080000,497799.89258999994,149.33996777699997,496655.94744222297,
2025-10-10,卖出,601169,"平仓-止损, z=2.38",7.707141553786494e-43,7.699434412232708e-43,649976166807873555223524510598571176839086080000,500444.8865851649,650.5783525607144,996450.2556748271,1994.415642604221
2025-10-13,买入,601169,"开仓-买入低估股(stock2), z=2.33",7.777206477002735e-43,7.784983683479737e-43,640622219958631016934567781764346602349972684800,498723.3529652509,149.61700588957527,497577.28570368665,
2025-10-14,卖出,601169,"平仓-止损, z=2.26",7.917336323435216e-43,7.90941898711178e-43,640622219958631016934567781764346602349972684800,506694.9550106495,658.7034415138444,1003613.5372728223,7312.898603884769
2025-10-15,买入,601169,"开仓-买入低估股(stock2), z=1.84",7.987401246651457e-43,7.995388647898108e-43,628247853263641462501123531066046892153084313600,502308.5754050475,150.69257262151424,501154.2692951533,
2025-10-17,卖出,601169,"平仓-止损, z=2.05",8.029440200581202e-43,8.021410760380621e-43,628247853263641462501123531066046892153084313600,503943.4090354999,655.1264317461499,1004442.551898907,979.7071987062326
2025-10-20,买入,601169,"开仓-买入低估股(stock2), z=1.87",8.04345318522445e-43,8.051496638409674e-43,624385154465767206120120473245564032984180326400,502723.4972254029,150.81704916762087,501568.2376243365,
2025-11-17,卖出,601169,"平仓-时间止损, 持仓20天",8.001414231294705e-43,7.99341281706341e-43,624385154465767206120120473245564032984180326400,499096.8296490781,648.8258785438015,1000016.2413948708,-4275.493454868672
2025-11-19,买入,600926,"开仓-买入低估股(stock1), z=-1.90",2.159400933524543e-42,2.1615603344580676e-42,231549460285417821206652984128592070564433100800,500508.1288181328,150.15243864543982,499357.9601380926,
2025-11-20,卖出,600926,"平仓-止损, z=-2.06",2.183223007418065e-42,2.181039784410647e-42,231549460285417821206652984128592070564433100800,505018.58494130935,656.5241604237021,1003720.0209189781,3853.93196275286
2025-11-21,买入,600926,"开仓-买入低估股(stock1), z=-2.13",2.1481905458099446e-42,2.1503387363557544e-42,233619876708967595838059227055237840129071513600,502361.8704699485,150.70856114098453,501207.44188788865,
2025-12-03,卖出,600926,"平仓-价差回归, z=-0.10",2.2154528720975358e-42,2.2132374192254384e-42,233619876708967595838059227055237840129071513600,517056.2530071205,672.1731289092567,1017591.5217660998,14022.209408262774
2026-01-07,买入,601169,"开仓-买入低估股(stock2), z=1.77",7.777206477002735e-43,7.784983683479737e-43,654214032233248871181470047735105848099628646400,509304.5566439329,152.79136699317985,508134.1737551738,
2026-01-13,卖出,601169,"平仓-止损, z=2.57",7.749180507716238e-43,7.741431327208522e-43,654214032233248871181470047735105848099628646400,506455.3003829879,658.3918904978842,1013931.0822476638,-3507.648151442915
2026-01-14,买入,601169,"开仓-买入低估股(stock2), z=2.70",7.538985738067516e-43,7.546524723805582e-43,672458549117488363800957211854181400625912217600,507472.5066649556,152.24175199948667,506306.3338307087,
2026-01-15,卖出,601169,"平仓-止损, z=3.10",7.468920814851275e-43,7.461451894036423e-43,672458549117488363800957211854181400625912217600,501751.7114973669,652.277224946577,1007405.768103129,-6373.072392535311
2026-01-16,买入,601169,"开仓-买入低估股(stock2), z=2.59",7.342803953062041e-43,7.350146757015102e-43,685981659419783459762529568385095880919954227200,504206.586935616,151.26197608068478,503047.9191914323,
2026-01-26,卖出,601169,"平仓-止损, z=2.50",7.384842906991786e-43,7.377458064084794e-43,685981659419783459762529568385095880919954227200,506080.092510075,657.9041202630975,1008470.1075812442,1215.601454195937
2026-01-27,买入,601169,"开仓-买入低估股(stock2), z=2.90",7.342803953062041e-43,7.350146757015102e-43,686706409450506584122758418285533099870021222400,504739.28884441254,151.42178665332375,503579.3969501783,
2026-01-28,卖出,601169,"平仓-止损, z=2.64",7.384842906991786e-43,7.377458064084794e-43,686706409450506584122758418285533099870021222400,506614.77380593534,658.599205947716,1009535.571550166,1216.885755575103
2026-01-29,买入,601169,"开仓-买入低估股(stock2), z=2.29",7.51095976878102e-43,7.5184707285498e-43,672041658208753239973771588907988816908150374400,505272.553560858,151.5817660682574,504111.43622323975,
2026-01-30,卖出,601169,"平仓-止损, z=2.86",7.42688186092153e-43,7.41945497906061e-43,672041658208753239973771588907988816908150374400,498618.28271330823,648.2037675273007,1002081.5151690207,-7302.474615077104
2026-02-02,买入,601169,"开仓-买入低估股(stock2), z=1.67",7.496946784137771e-43,7.504443730921909e-43,668326416087980012364848302663486824006025216000,501541.7983420949,150.46253950262846,500389.2542874232,
2026-02-05,卖出,601169,"平仓-止损, z=2.36",7.567011707354012e-43,7.559444695646659e-43,668326416087980012364848302663486824006025216000,505217.65810568223,656.7829555373869,1004950.1294375681,3019.076808049973
2026-02-06,买入,601169,"开仓-买入低估股(stock2), z=1.91",7.567011707354012e-43,7.574578719061366e-43,664033682187187508101458907631717518353524326400,502977.5397835029,150.89326193505087,501821.69639213016,
