date,value
2025-04-03,978148.2480411255
2025-04-07,978148.2480411255
2025-04-08,978001.3790816821
2025-04-09,978001.3790816821
2025-04-10,978001.3790816821
2025-04-11,978001.3790816821
2025-04-14,978001.3790816821
2025-04-15,978001.3790816821
2025-04-16,978001.3790816821
2025-04-17,978001.3790816821
2025-04-18,978001.3790816821
2025-04-21,978001.3790816821
2025-04-22,978001.3790816821
2025-04-23,978001.3790816821
2025-04-24,999863.3226764852
2025-04-25,999863.3226764852
2025-04-28,999863.3226764852
2025-04-29,999863.3226764852
2025-04-30,999863.3226764852
2025-05-06,999863.3226764852
2025-05-07,999863.3226764852
2025-05-08,999863.3226764852
2025-05-09,999863.3226764852
2025-05-12,999863.3226764852
2025-05-13,999863.3226764852
2025-05-14,999713.1931985853
2025-05-15,999713.1931985853
2025-05-16,999713.1931985853
2025-05-19,999713.1931985853
2025-05-20,999713.1931985853
2025-05-21,1006723.4864819873
2025-05-22,1006723.4864819873
2025-05-23,1006723.4864819873
2025-05-26,1006723.4864819873
2025-05-27,1006723.4864819873
2025-05-28,1006723.4864819873
2025-05-29,1006723.4864819873
2025-05-30,1006723.4864819873
2025-06-03,1006723.4864819873
2025-06-04,1006572.3269504921
2025-06-05,1008659.6835800168
2025-06-06,1008508.2333285273
2025-06-09,1007602.3874354127
2025-06-10,1007451.0959369394
2025-06-11,1007303.192197999
2025-06-12,1007151.9456236905
2025-06-13,999436.4073063491
2025-06-16,999286.3419297921
2025-06-17,999286.3419297921
2025-06-18,999286.3419297921
2025-06-19,999286.3419297921
2025-06-20,999286.3419297921
2025-06-23,999286.3419297921
2025-06-24,999286.3419297921
2025-06-25,999286.3419297921
2025-06-26,999286.3419297921
2025-06-27,999286.3419297921
2025-06-30,999286.3419297921
2025-07-01,999286.3419297921
2025-07-02,999286.3419297921
2025-07-03,999286.3419297921
2025-07-04,999286.3419297921
2025-07-07,999286.3419297921
2025-07-08,999286.3419297921
2025-07-09,999286.3419297921
2025-07-10,999286.3419297921
2025-07-11,999286.3419297921
2025-07-14,991501.6814739436
2025-07-15,991501.6814739436
2025-07-16,991501.6814739436
2025-07-17,991352.8074964704
2025-07-18,991352.8074964704
2025-07-21,991352.8074964704
2025-07-22,991352.8074964704
2025-07-23,991352.8074964704
2025-07-24,1008397.3739361044
2025-07-25,1008397.3739361044
2025-07-28,1008397.3739361044
2025-07-29,1008397.3739361044
2025-07-30,1008245.9630704079
2025-07-31,1008245.9630704079
2025-08-01,1008245.9630704079
