date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-10-17,买入,601577,"开仓-买入低估股(stock1), z=-1.61",1.310214064143704e-42,1.3115242782078476e-42,381617030135283394724623842831082340733471948800,500499.99999999994,150.14999999999998,499349.85000000003,
2025-10-23,卖出,601577,"平仓-价差回归, z=-0.02",1.3382400334302003e-42,1.33690179339677e-42,381617030135283394724623842831082340733471948800,510184.4919786096,663.2398395721924,1008871.1021390375,9021.25213903744
2025-10-31,买入,601825,"开仓-买入低估股(stock2), z=2.30",1.195307590069069e-42,1.196502897659138e-42,422013174902010521496652286859361162523521843200,504939.9866205882,151.48199598617646,503779.63352246303,
2025-11-03,卖出,601825,"平仓-止损, z=2.60",1.2065179777836675e-42,1.2053114598058838e-42,422013174902010521496652286859361162523521843200,508657.3158984581,661.2545106679955,1011775.6949102532,3056.074767201904
2025-11-04,买入,601825,"开仓-买入低估股(stock2), z=2.48",1.226136156284215e-42,1.227362292440499e-42,412587007456179490340806603670576451213171097600,506393.7353025817,151.9181205907745,505230.0414870807,
2025-11-06,卖出,601825,"平仓-止损, z=2.07",1.2387478424631383e-42,1.2375090946206751e-42,412587007456179490340806603670576451213171097600,510580.1740493504,663.7542262641555,1015146.4613101669,3522.6845205045556
2025-11-27,买入,601577,"开仓-买入低估股(stock1), z=-1.55",1.356456913466423e-42,1.3578133703798891e-42,374190455749885262480944381579887696330044211200,508080.8038857385,152.42424116572153,506913.23318326264,
2025-11-28,卖出,601577,"平仓-止损, z=-3.30",1.3508517196091237e-42,1.3495008678895145e-42,374190455749885262480944381579887696330044211200,504970.3447904431,656.461448227576,1011227.1165254782,-3766.9205435229333
2025-12-01,买入,601577,"开仓-买入低估股(stock1), z=-2.54",1.3676673011810215e-42,1.3690349684822023e-42,369690463335729881625547020613923020053309030400,506119.17182100174,151.83575154630051,504956.10895293014,
2025-12-02,卖出,601577,"平仓-止损, z=-2.57",1.3746737935026455e-42,1.3732991197091429e-42,369690463335729881625547020613923020053309030400,507695.58786382305,660.0042642229699,1011991.6925525302,916.4117785983166
2025-12-03,买入,601577,"开仓-买入低估股(stock1), z=-2.21",1.3662660027166966e-42,1.3676322687194132e-42,370349438008512289086654193947849160275263488000,506501.84212254133,151.95055263676238,505337.8998773521,
2025-12-04,卖出,601577,"平仓-止损, z=-2.25",1.3536543165377733e-42,1.3523006622212355e-42,370349438008512289086654193947849160275263488000,500823.7902721736,651.0709273538257,1005510.6192221718,-6329.122777721595
2025-12-05,买入,601577,"开仓-买入低估股(stock1), z=-2.53",1.3368387349658755e-42,1.3381755737008413e-42,376077754527302346789174489828584587686785843200,503258.06492069695,150.97741947620906,502101.5768819987,
2025-12-08,卖出,601577,"平仓-止损, z=-2.72",1.3368387349658755e-42,1.3355018962309097e-42,376077754527302346789174489828584587686785843200,502252.5543014748,652.9283205919173,1003701.2028628816,-1658.4389398140374
2025-12-09,买入,601577,"开仓-买入低估股(stock1), z=-2.15",1.3228257503226273e-42,1.3241485760729497e-42,379377708144132516986757548578362198078993203200,502352.4520328721,150.70573560986162,501198.0450943996,
2025-12-10,卖出,601577,"平仓-止损, z=-2.02",1.3242270487869521e-42,1.3229028217381651e-42,379377708144132516986757548578362198078993203200,501879.84060843097,652.4437927909603,1002425.4419100396,-1125.0552172321668
2025-12-11,买入,601577,"开仓-买入低估股(stock1), z=-1.75",1.3312335411085762e-42,1.3325647746496847e-42,376502473441014875243208963657996451599037235200,501713.93367597484,150.51418010279244,500560.994053962,
2025-12-22,卖出,601577,"平仓-价差回归, z=-0.23",1.3550556150020981e-42,1.353700559387096e-42,376502473441014875243208963657996451599037235200,509671.60890772706,662.5730915800452,1009570.0298701089,7295.102140172173
2026-01-21,买入,601825,"开仓-买入低估股(stock2), z=1.68",1.2051166793193427e-42,1.2063217959986619e-42,418868167371279085125623654328807883681038336000,505289.7999499895,151.58693998499683,504128.64298013446,
2026-01-22,卖出,601825,"平仓-止损, z=2.29",1.1995114854620434e-42,1.1983119739765814e-42,418868167371279085125623654328807883681038336000,501934.7404786305,652.5151626222197,1005410.8682961428,-4007.5746339811944
2026-01-23,买入,601825,"开仓-买入低估股(stock2), z=2.63",1.1897023962117697e-42,1.1908920986079814e-42,422547214957940369919140359963627843056618700800,503208.1395822194,150.9624418746658,502051.7662720487,
