date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2024-10-14,买入,601998,"开仓-买入低估股(stock2), z=1.88",9.65494641919799e-43,9.664601365617187e-43,517869264407097191495557287959086063584228147200,500499.99999999994,150.14999999999998,499349.85000000003,
2024-10-15,卖出,601998,"平仓-止损, z=2.34",9.388699710976274e-43,9.379311011265299e-43,517869264407097191495557287959086063584228147200,485725.6894049347,631.4433962264151,984444.0960087084,-15405.75399129167
2024-10-16,买入,601998,"开仓-买入低估股(stock2), z=1.82",9.668959403841238e-43,9.678628363245078e-43,509074479937113539807200541685714486629184307200,492714.27005235845,147.81428101570754,491582.0116753342,
2024-11-13,卖出,601998,"平仓-时间止损, 持仓20天",9.248569864543793e-43,9.23932129467925e-43,509074479937113539807200541685714486629184307200,470350.26830607373,611.4553487978958,961320.82463261,-22975.457095082616
2024-12-04,买入,601825,"开仓-买入低估股(stock1), z=-2.94",1.1154335776025544e-42,1.1165490111801569e-42,430918005310013599497636478410180957314849177600,481141.0727286213,144.34232181858638,480035.4095821701,
2024-12-05,卖出,601825,"平仓-止损, z=-2.62",1.133650457638777e-42,1.1325168071811383e-42,430918005310013599497636478410180957314849177600,488021.8835305614,634.4284485897298,967422.8646641418,6246.382353350398
2024-12-06,买入,601825,"开仓-买入低估股(stock1), z=-2.71",1.1378543530317515e-42,1.138992207384783e-42,425108390228721218197366103629961309037422182400,484195.14376440295,145.25854312932088,483082.4623566095,
2024-12-09,卖出,601825,"平仓-止损, z=-3.03",1.1308478607101274e-42,1.1297170128494172e-42,425108390228721218197366103629961309037422182400,480252.18074641534,624.32783497034,962710.3152680546,-4567.290852957946
2024-12-10,买入,601825,"开仓-买入低估股(stock1), z=-2.41",1.1406569499604011e-42,1.1417976069103614e-42,421998180654348335608186449264751007536827596800,481836.5127916613,144.55095383749838,480729.2515225558,
2024-12-11,卖出,601825,"平仓-价差回归, z=-0.12",1.1392556514960763e-42,1.1381163958445802e-42,421998180654348335608186449264751007536827596800,480283.048419297,624.367962945086,960387.9319789077,-2177.832335309419
2024-12-18,买入,601998,"开仓-买入低估股(stock2), z=1.63",9.696985373127734e-43,9.70668235850086e-43,495199226885673495034596884994525005042260377600,480674.1599554432,144.20224798663293,479569.56977547787,
2025-01-03,卖出,601998,"平仓-价差回归, z=0.20",9.514816572765508e-43,9.505301756192743e-43,495199226885673495034596884994525005042260377600,470701.80809816805,611.9123505276184,949659.4655231184,-10584.26420780273
2025-02-12,买入,601998,"开仓-买入低估股(stock2), z=1.86",8.996336140965326e-43,9.00533247710629e-43,527803458342774832743307598507578438035125043200,475304.56249432074,142.59136874829622,474212.31166004937,
2025-02-17,卖出,601998,"平仓-价差回归, z=0.09",9.206530910614048e-43,9.197324379703434e-43,527803458342774832743307598507578438035125043200,485437.96151077887,631.0693499640125,959019.2038208642,9502.329666494137
2025-02-27,买入,601825,"开仓-买入低估股(stock1), z=-1.77",1.1210387714598537e-42,1.1221598102313134e-42,427736858098136013915647917075679232100453580800,479989.1115123425,143.99673345370275,478886.095575068,
2025-02-28,卖出,601825,"平仓-止损, z=-3.91",1.118236174531204e-42,1.1171179383566728e-42,427736858098136013915647917075679232100453580800,477832.5170777504,621.1822722010755,956097.4303806173,-2777.776706793218
2025-03-03,买入,601825,"开仓-买入低估股(stock1), z=-2.87",1.118236174531204e-42,1.119354410705735e-42,427502459747128182950494146129847700738487091200,478526.7639054989,143.55802917164965,477427.1084459467,
2025-03-05,卖出,601825,"平仓-止损, z=-2.11",1.1476634422820252e-42,1.1465157788397432e-42,427502459747128182950494146129847700738487091200,490138.31559288467,637.1798102707501,966928.2442285607,10974.371877114996
2025-03-06,买入,601825,"开仓-买入低估股(stock1), z=-1.81",1.1364530545674266e-42,1.137589507621994e-42,425414952400566641492781538640405001119622758400,483947.5862363946,145.18427587091836,482835.4737162952,
2025-03-07,卖出,601825,"平仓-止损, z=-2.69",1.1280452637814777e-42,1.1269172185176963e-42,425414952400566641492781538640405001119622758400,479407.4348750847,623.2296653376102,961619.6789260423,-5163.38102664747
2025-03-10,买入,601825,"开仓-买入低估股(stock1), z=-2.67",1.1224400699241785e-42,1.1235625099941026e-42,428361257180973755039863729714377131948611993600,481290.6493024842,144.38719479074524,480184.64242876734,
