date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2022-09-28,买入,001227,"开仓-买入低估股(stock1), z=-1.98",5.801375642304743e-43,5.8071770179470464e-43,861864548735483044458396845865239120940367872000,500499.99999999994,150.14999999999998,499349.85000000003,
2022-09-30,卖出,001227,"平仓-止损, z=-2.09",5.647232811229013e-43,5.6415855784177835e-43,861864548735483044458396845865239120940367872000,486228.26086956525,632.0967391304348,984946.0141304348,-14903.835869565159
2022-10-10,买入,001227,"开仓-买入低估股(stock1), z=-2.07",5.5351289340830274e-43,5.54066406301711e-43,889722738042781536181335312888985905749871820800,492965.4800722826,147.88964402168477,491832.64441413054,
2022-10-11,卖出,001227,"平仓-止损, z=-2.36",5.521115949439779e-43,5.5155948334903394e-43,889722738042781536181335312888985905749871820800,490735.0137187645,637.9555178343938,981929.7026150606,-2868.4218713525397
2022-10-12,买入,001227,"开仓-买入低估股(stock1), z=-2.06",5.59118087265602e-43,5.596772053528675e-43,878105828607014116737096917511250468238314700800,491455.81615883776,147.4367448476513,490326.44971137523,
2022-10-31,卖出,001227,"平仓-价差回归, z=-0.17",5.254869241218064e-43,5.249614371976846e-43,878105828607014116737096917511250468238314700800,460971.69779720186,599.2632071363624,950698.8843014408,-31083.38156877227
2022-11-15,买入,002948,"开仓-买入低估股(stock2), z=2.76",4.540207024412407e-43,4.544747231436819e-43,1046977460707840783646862310882218835929831833600,475824.7915928711,142.7474374778613,474731.34527109185,
2022-11-25,卖出,002948,"轮动-卖出高估股, z从2.76到-1.79",4.974609548353101e-43,4.969634938804747e-43,1046977460707840783646862310882218835929831833600,520309.576887476,676.4024499537188,994364.5197086141,43808.382844651234
2022-11-25,买入,001227,"轮动-买入低估股, z=-1.79",5.759336688374998e-43,5.765096025063372e-43,825230567595244439670678722947590304370681446400,475753.34650041343,142.726003950124,518468.44720425055,
2022-11-28,卖出,001227,"平仓-止损, z=-3.30",5.5491419187262756e-43,5.543592776807549e-43,825230567595244439670678722947590304370681446400,457474.2213721791,594.7164877838328,975347.9520886459,-18873.84161601817
2022-11-29,买入,001227,"开仓-买入低估股(stock1), z=-3.99",5.7873626576614945e-43,5.793150020319155e-43,842653216830510305504730442070452846876583526400,488161.65002036723,146.44849500611016,487039.8535732725,
2022-11-30,卖出,001227,"平仓-止损, z=-2.36",5.731310719088502e-43,5.7255794083694134e-43,842653216830510305504730442070452846876583526400,482467.7906681016,627.2081278685321,968880.4361135056,-6321.0674801341465
2022-12-01,买入,001227,"开仓-买入低估股(stock1), z=-1.72",5.661245795872261e-43,5.666907041668132e-43,855713098360733446686434832947143265309058662400,484924.65827480954,145.47739748244285,483810.30044121365,
