date,value
2025-09-29,1000000.0
2025-09-30,1000000.0
2025-10-09,1000000.0
2025-10-10,1000000.0
2025-10-13,999849.85
2025-10-14,993793.6921378092
2025-10-15,993644.4740149347
2025-10-16,991135.6154251427
2025-10-17,990986.7964124866
2025-10-20,986772.439166961
2025-10-21,986624.27528522
2025-10-22,984130.101189651
2025-10-23,983982.3340549574
2025-10-24,983982.3340549574
2025-10-27,1004635.3937274269
2025-10-28,1004635.3937274269
2025-10-29,1004635.3937274269
2025-10-30,1004635.3937274269
2025-10-31,1004635.3937274269
2025-11-03,1004635.3937274269
2025-11-04,1004635.3937274269
2025-11-05,1004635.3937274269
2025-11-06,1004635.3937274269
2025-11-07,1004635.3937274269
2025-11-10,1004635.3937274269
2025-11-11,1004635.3937274269
2025-11-12,1004635.3937274269
2025-11-13,1004635.3937274269
2025-11-14,1004635.3937274269
2025-11-17,1004635.3937274269
2025-11-18,1004635.3937274269
2025-11-19,1004635.3937274269
2025-11-20,1004635.3937274269
2025-11-21,1004635.3937274269
2025-11-24,1004635.3937274269
2025-11-25,1004635.3937274269
2025-11-26,1004484.5477230587
2025-11-27,1004484.5477230587
2025-11-28,1004484.5477230587
2025-12-01,1004484.5477230587
2025-12-02,1006433.0416829896
2025-12-03,1006433.0416829896
2025-12-04,1006433.0416829896
2025-12-05,1006433.0416829896
2025-12-08,1006433.0416829896
2025-12-09,1006433.0416829896
2025-12-10,1006433.0416829896
2025-12-11,1006433.0416829896
2025-12-12,1006433.0416829896
2025-12-15,1006433.0416829896
2025-12-16,1006433.0416829896
2025-12-17,1006281.9257617809
2025-12-18,1006281.9257617809
2025-12-19,1006281.9257617809
2025-12-22,1006281.9257617809
2025-12-23,1006281.9257617809
2025-12-24,1006281.9257617809
2025-12-25,1006281.9257617809
2025-12-26,1006281.9257617809
2025-12-29,1006281.9257617809
2025-12-30,1006281.9257617809
2025-12-31,1006281.9257617809
2026-01-05,1006281.9257617809
2026-01-06,1006281.9257617809
2026-01-07,1006281.9257617809
2026-01-08,1006281.9257617809
2026-01-09,1006281.9257617809
2026-01-12,1006281.9257617809
2026-01-13,1006281.9257617809
2026-01-14,1006281.9257617809
2026-01-15,998052.9589961161
2026-01-16,997903.1013443228
2026-01-19,995295.8056166156
2026-01-20,995146.3619514022
2026-01-21,995146.3619514022
2026-01-22,987709.0047493409
2026-01-23,987560.7002422778
2026-01-26,982059.5651927007
2026-01-27,981912.108948987
2026-01-28,978363.6047042109
2026-01-29,978216.7034089646
2026-01-30,981444.8778910282
2026-02-02,981297.5139426128
2026-02-03,981297.5139426128
2026-02-04,981297.5139426128
2026-02-05,981297.5139426128
2026-02-06,981297.5139426128
2026-02-09,981297.5139426128
2026-02-10,981297.5139426128
2026-02-11,981297.5139426128
2026-02-12,981297.5139426128
2026-02-13,981297.5139426128
2026-02-24,981297.5139426128
2026-02-25,981297.5139426128
2026-02-26,981297.5139426128
2026-02-27,981297.5139426128
2026-03-02,981297.5139426128
2026-03-03,981297.5139426128
