date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2024-10-15,买入,603323,"开仓-买入低估股(stock1), z=-1.63",7.118596198770071e-43,7.12571479496884e-43,702385675544271614972000579110647630057701376000,500499.99999999994,150.14999999999998,499349.85000000003,
2024-10-28,卖出,603323,"平仓-价差回归, z=-0.08",7.146622168056567e-43,7.139475545888511e-43,702385675544271614972000579110647630057701376000,501466.5354330709,651.9064960629922,1000164.478937008,314.62893700795723
2024-12-17,买入,603323,"开仓-买入低估股(stock1), z=-2.00",7.314777983775545e-43,7.32209276175932e-43,683660174755413351976427629742361441413890048000,500582.3217079724,150.1746965123917,499431.98253252316,
2024-12-18,卖出,603323,"平仓-止损, z=-2.78",7.384842906991786e-43,7.377458064084794e-43,683660174755413351976427629742361441413890048000,504367.42693429434,655.6776550145827,1003143.731811803,3129.4275713073903
2024-12-19,买入,603323,"开仓-买入低估股(stock1), z=-2.38",7.286752014489049e-43,7.294038766503538e-43,688333931096558619750838341107438013916171468800,502073.4377718073,150.6220313315422,500919.6720086641,
2024-12-20,卖出,603323,"平仓-止损, z=-2.28",7.20267410662956e-43,7.19547143252293e-43,688333931096558619750838341107438013916171468800,495288.7137241494,643.8753278413942,995564.5104049721,-7428.599375499291
2024-12-23,买入,603323,"开仓-买入低估股(stock1), z=-2.05",7.244713060559304e-43,7.251957773619863e-43,687097268092570124622153251803886943030843801600,498280.0374576885,149.48401123730653,497134.9889360463,
2025-01-17,卖出,603323,"平仓-价差回归, z=0.18",7.286752014489049e-43,7.27946526247456e-43,687097268092570124622153251803886943030843801600,500170.06950210343,650.2210903527344,996654.837347797,1239.8109540621967
2025-02-07,买入,601825,"开仓-买入低估股(stock2), z=1.54",1.1308478607101274e-42,1.1319787085708374e-42,440667074668177559441966615276421877323530240000,498825.74609257234,149.6477238277717,497679.4435313969,
2025-02-28,卖出,601825,"平仓-价差回归, z=0.24",1.118236174531204e-42,1.1171179383566728e-42,440667074668177559441966615276421877323530240000,492277.0939549805,639.9602221414747,989316.5772642359,-7188.6123597333535
2025-03-24,买入,601825,"开仓-买入低估股(stock2), z=1.72",1.1294465622458026e-42,1.1305760088080483e-42,437965199210960987621611383094522074327364403200,495152.94692075,148.545884076225,494015.0844594097,
2025-03-28,卖出,601825,"轮动-卖出高估股, z从1.72到-1.70",1.1588738299966237e-42,1.1577149561666271e-42,437965199210960987621611383094522074327364403200,507038.86140702583,659.1505198291336,1000394.7953466064,11226.76396644663
2025-03-28,买入,603323,"轮动-买入低估股, z=-1.70",7.342803953062041e-43,7.350146757015102e-43,673562877140185889253732508835417732794233651200,495078.5997057699,148.52357991173096,505167.67206092476,
2025-04-01,卖出,603323,"平仓-止损, z=-2.47",7.412868876278282e-43,7.405456007402004e-43,673562877140185889253732508835417732794233651200,498804.0254880768,648.4452331344999,1003323.252315867,3076.9805491723764
2025-04-02,买入,603323,"开仓-买入低估股(stock1), z=-2.56",7.496946784137771e-43,7.504443730921909e-43,669154577993486365784771962688848024610589900800,502163.28778409143,150.64898633522742,501009.31554544036,
2025-04-03,卖出,603323,"平仓-止损, z=-2.83",7.468920814851275e-43,7.461451894036423e-43,669154577993486365784771962688848024610589900800,499286.46933726425,649.0724101384435,999646.7124725662,-3525.890856965606
2025-04-07,买入,603323,"开仓-买入低估股(stock1), z=-5.83",6.866362475191604e-43,6.8732288376667946e-43,727930338723249064579773559426584505021890560000,500323.1795925193,150.09695387775577,499173.4359261691,
2025-04-08,卖出,603323,"平仓-止损, z=-3.65",7.006492321624085e-43,6.999485829302461e-43,727930338723249064579773559426584505021890560000,509513.80906127224,662.3679517796539,1008024.8770356617,8528.261516973273
2025-04-09,买入,603323,"开仓-买入低估股(stock1), z=-2.95",6.964453367694341e-43,6.9714178210620346e-43,723692746448368815468265210312204156519474790400,504516.4509563487,151.35493528690458,503357.0711440261,
2025-04-10,卖出,603323,"平仓-止损, z=-2.34",7.0205053062673335e-43,7.0134848009610665e-43,723692746448368815468265210312204156519474790400,507560.8077781406,659.8290501115828,1010258.0498720552,2384.527771680292
2025-04-11,买入,603323,"开仓-买入低估股(stock1), z=-2.15",6.992479336980837e-43,6.9994718163178176e-43,722389013385527705853374960690396686656208896000,505634.1539609636,151.69024618828905,504472.2056649033,
2025-04-14,卖出,603323,"平仓-止损, z=-2.17",7.0205053062673335e-43,7.0134848009610665e-43,722389013385527705853374960690396686656208896000,506646.4365760659,658.6403675488857,1010460.0018734203,353.6422475534315
2025-04-15,买入,603323,"开仓-买入低估股(stock1), z=-2.03",7.090570229483574e-43,7.0976607997130576e-43,712537898342637873102628769022342398796732825600,505735.2309376469,151.72056928129405,504573.0503664921,
2025-04-30,卖出,603323,"平仓-价差回归, z=0.01",7.342803953062041e-43,7.33546114910898e-43,712537898342637873102628769022342398796732825600,522679.40705601836,679.4832291728238,1026572.9741933376,16264.69288919869
2025-05-26,买入,601825,"开仓-买入低估股(stock2), z=1.83",1.2401491409274631e-42,1.2413892900683904e-42,413890934692580775415717783596520012042679091200,513799.7735837654,154.1399320751296,512619.0606774971,
2025-05-28,卖出,601825,"平仓-止损, z=2.48",1.2499582301777368e-42,1.248708271947559e-42,413890934692580775415717783596520012042679091200,516829.03383473255,671.8777439851523,1028776.2167682445,2357.3825069820077
2025-05-29,买入,601825,"开仓-买入低估股(stock2), z=2.52",1.2317413501415142e-42,1.2329730914916556e-42,417610489673846242536644927135860280327248281600,514902.4964925063,154.47074894775187,513719.24952679046,
2025-05-30,卖出,601825,"平仓-止损, z=2.49",1.2555634240350361e-42,1.2543078606110011e-42,417610489673846242536644927135860280327248281600,523812.1198715147,680.9557558329691,1036850.4136424721,8228.667623175372
2025-06-12,买入,603323,"开仓-买入低估股(stock1), z=-3.15",7.861284384862224e-43,7.869145669247085e-43,659466292581300583109043207538166474970916454400,518943.63202805724,155.68308960841716,517751.09852480644,
2025-06-13,卖出,603323,"平仓-止损, z=-2.44",7.763193492359487e-43,7.755430298867127e-43,659466292581300583109043207538166474970916454400,511444.4866566592,664.877832653657,1028530.707348812,-8164.023204051654
2025-06-16,买入,603323,"开仓-买入低估股(stock1), z=-2.04",8.015427215937954e-43,8.02344264315389e-43,641594440096512647501707043342411929027294003200,514779.6190280803,154.43388570842407,513596.65443502326,
2025-07-14,卖出,603323,"平仓-时间止损, 持仓20天",8.04345318522445e-43,8.035409732039226e-43,641594440096512647501707043342411929027294003200,515547.4207973776,670.2116470365909,1028473.8635853643,97.5901222606517
