date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-10-09,买入,600000,"开仓-买入低估股(stock1), z=-2.28",1.653532187903284e-42,1.6551857200911872e-42,302382985742788128656467539188367465711560294400,500500.0,150.14999999999998,499349.85,
2025-10-10,卖出,600000,"平仓-止损, z=-2.06",1.6591373817605834e-42,1.657478244378823e-42,302382985742788128656467539188367465711560294400,501193.2203389831,651.5511864406781,999891.5191525423,41.66915254245532
2025-10-22,买入,600000,"开仓-买入低估股(stock1), z=-1.80",1.8258918990152366e-42,1.8277177909142517e-42,273809068239969901271987948428432805182255923200,500445.7053358474,150.1337116007542,499295.6801050942,
2025-10-23,卖出,600000,"平仓-止损, z=-2.03",1.8174841082292877e-42,1.8156666241210584e-42,273809068239969901271987948428432805182255923200,497145.98658499867,646.2897825604982,995795.3769075323,-3946.0085334092214
2025-10-24,买入,600000,"开仓-买入低估股(stock1), z=-1.75",1.8188854066936126e-42,1.820704292100306e-42,273737799325604258157038152130290618704959897600,498395.58614221984,149.51867584266594,497250.2720894698,
2025-10-28,卖出,600000,"平仓-止损, z=-2.66",1.7362087972984484e-42,1.73447258850115e-42,273737799325604258157038152130290618704959897600,474790.7093668891,617.2279221769558,971423.753534182,-24222.104697507708
2025-10-29,买入,600000,"开仓-买入低估股(stock1), z=-3.70",1.654933486367609e-42,1.6565884198539763e-42,293493291886414966506613737291041333683893043200,486197.588643858,145.85927659315738,485080.30561373086,
2025-10-30,卖出,600000,"平仓-止损, z=-4.04",1.631111412474087e-42,1.629480301061613e-42,293493291886414966506613737291041333683893043200,478241.53762263927,621.713998909431,962700.1292374607,-8577.765020128125
2025-10-31,买入,600000,"开仓-买入低估股(stock1), z=-3.33",1.6100919355092148e-42,1.611702027444724e-42,298958124069167777121582270866737587288014848000,481831.414683349,144.5494244050047,480724.1651297067,
2025-11-03,卖出,600000,"平仓-止损, z=-3.39",1.5988815477946163e-42,1.5972826662468216e-42,298958124069167777121582270866737587288014848000,477520.6295093484,620.776818362153,957624.0178206929,-4931.561992362777
2025-11-04,买入,600000,"开仓-买入低估股(stock1), z=-3.20",1.6283088155454374e-42,1.6299371243609826e-42,294054791289671871477900891152306960534077440000,479290.82091925666,143.787246275777,478189.40965516045,
2025-11-05,卖出,600000,"平仓-止损, z=-2.37",1.661939978689233e-42,1.660278038710544e-42,294054791289671871477900891152306960534077440000,488212.71215585474,634.6765258026112,965767.4452852126,8287.214710795452
2025-11-06,买入,600000,"开仓-买入低估股(stock1), z=-2.24",1.6339140094027367e-42,1.6355479234121394e-42,295538027009830404870599059067840752800654950400,483366.6063652489,145.00998190957466,482255.8289380541,
2025-11-07,卖出,600000,"平仓-止损, z=-2.23",1.639519203260036e-42,1.6378796840567758e-42,295538027009830404870599059067840752800654950400,484055.7303056239,629.2724493973111,965682.2867942806,59.85149097772387
2025-11-10,买入,600000,"开仓-买入低估股(stock1), z=-2.29",1.638117904795711e-42,1.6397560227005067e-42,294753596174968355869746989916154362647386521600,483323.9845405374,144.99719536216122,482213.30505838105,
2025-12-08,卖出,600000,"平仓-价差回归, z=-0.28",1.5960789508659666e-42,1.5944828719151008e-42,294753596174968355869746989916154362647386521600,469979.56053636747,610.9734286972778,951581.8921660513,-13955.397432867248
2025-12-22,买入,601998,"开仓-买入低估股(stock2), z=1.61",1.0355595651360398e-42,1.0365951247011757e-42,459452997298636016909975284517455679142336921600,476266.73702910857,142.88002110873256,475172.275115834,
2025-12-24,卖出,601998,"平仓-止损, z=2.13",1.0397634605290143e-42,1.0387236970684853e-42,459452997298636016909975284517455679142336921600,477244.71598323603,620.4181307782069,951796.5729682918,357.56082334922564
2025-12-25,买入,601998,"开仓-买入低估股(stock2), z=1.67",1.0481712513149632e-42,1.049219422566278e-42,454027226836375067783099642778718962309922816000,476374.18477063,142.91225543118898,475279.47594223067,
2025-12-29,卖出,601998,"平仓-止损, z=2.06",1.0607829374938865e-42,1.0597221545563927e-42,454027226836375067783099642778718962309922816000,481142.71105030744,625.4855243653997,955796.7014681727,4143.040755312046
2025-12-30,买入,601998,"开仓-买入低估股(stock2), z=2.20",1.0677894298155106e-42,1.068857219245326e-42,447558607895805996421369114865932401153304166400,478376.2490848204,143.5128747254461,477276.9395086269,
2026-01-13,卖出,601998,"平仓-价差回归, z=-0.13",1.0705920267441602e-42,1.069521434717416e-42,447558607895805996421369114865932401153304166400,478673.52443685185,622.2755817679074,955328.1883637109,-325.00022973643877
2026-01-20,买入,600000,"开仓-买入低估股(stock1), z=-2.23",1.5456322061502732e-42,1.5471778383564233e-42,309041240394168395902196249447800190133075968000,478141.75827603723,143.44252748281116,477042.98756019084,
2026-01-21,卖出,600000,"平仓-止损, z=-2.00",1.5049945506848535e-42,1.5034895561341686e-42,309041240394168395902196249447800190133075968000,464640.2773473811,604.0323605515955,941079.2325470203,-14105.51328920768
