date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2022-10-11,买入,600036,"开仓-买入低估股(stock1), z=-2.33",4.4000771779799256e-42,4.4044772551579053e-42,113634370438372608454452578348421722306668134400,500500.0,150.14999999999998,499349.85,
2022-10-12,卖出,600036,"平仓-止损, z=-2.83",4.337018747085309e-42,4.332681728338224e-42,113634370438372608454452578348421722306668134400,492341.5605095542,640.0440286624205,991051.3664808918,-8798.48351910823
2022-10-13,买入,600036,"开仓-买入低估股(stock1), z=-3.43",4.188481109866878e-42,4.1926695909767445e-42,118306772847352086792248182180928086764788121600,496021.2089236863,148.80636267710588,494881.3511945284,
2022-10-21,卖出,600036,"平仓-止损, z=-2.12",4.145040857472809e-42,4.140895816615336e-42,118306772847352086792248182180928086764788121600,489896.02076086105,636.8648269891194,984140.5071284003,-6762.05298981434
2022-10-24,买入,600036,"开仓-买入低估股(stock1), z=-3.14",3.9264382970381374e-42,3.930364735335175e-42,125322293727469887235637484081615380125895884800,492562.32381776423,147.76869714532927,491430.4146134907,
2022-10-25,卖出,600036,"平仓-止损, z=-2.17",3.9502603709316593e-42,3.946310110560728e-42,125322293727469887235637484081615380125895884800,494560.63481537567,642.9288252599883,985348.1206036063,1355.3821723514357
2022-10-26,买入,600036,"开仓-买入低估股(stock1), z=-2.19",3.913826610859214e-42,3.917740437470073e-42,125880400254533760896408572151036258484328857600,493166.73436210497,147.95002030863148,492033.43622119277,
2022-10-27,卖出,600036,"平仓-止损, z=-2.02",3.915227909323539e-42,3.9113126814142155e-42,125880400254533760896408572151036258484328857600,492357.6058570551,640.0648876141717,983750.9771906338,-1449.1933926639897
2022-10-28,买入,600036,"开仓-买入低估股(stock1), z=-2.06",3.808729226034853e-42,3.8125379552608874e-42,129144252427572238622262881702422135954001100800,492367.36408391217,147.71020922517363,491235.9028974964,
2022-11-11,卖出,600036,"平仓-价差回归, z=0.13",4.3776564025507285e-42,4.373278746148178e-42,129144252427572238622262881702422135954001100800,564783.8143286969,734.218958627306,1055285.498267566,71682.23128615746
