date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-10-15,买入,002839,"开仓-买入低估股(stock2), z=3.83",6.095648319812954e-43,6.1017439681327664e-43,820257294658597708559740455853651087379241369600,500499.99999999994,150.14999999999998,499349.85000000003,
2025-10-16,卖出,002839,"平仓-止损, z=2.48",6.1937392123156915e-43,6.187545473103376e-43,820257294658597708559740455853651087379241369600,507537.9310344828,659.7993103448275,1006227.9817241379,6378.131724137986
2025-10-17,买入,002839,"开仓-买入低估股(stock2), z=1.62",6.249791150888684e-43,6.256040942039572e-43,805009285455129310088394235393371379034436403200,503617.104852931,151.0851314558793,502459.79173975106,
2025-10-23,卖出,002839,"平仓-价差回归, z=0.25",6.4459729358941585e-43,6.439526962958265e-43,805009285455129310088394235393371379034436403200,518387.89991200715,673.9042698856092,1020173.7873818725,14096.890789190526
2025-11-13,买入,600908,"开仓-买入低估股(stock1), z=-1.53",8.73008943274361e-43,8.738819522176353e-43,584285988844252839134872052310348714117745868800,510596.98058462713,153.17909417538812,509423.62770307,
2025-11-25,卖出,600908,"平仓-止损, z=-2.22",8.491868693808391e-43,8.483376825114583e-43,584285988844252839134872052310348714117745868800,495671.8217000492,644.373368210064,1004451.0760349091,-15569.532252787978
2025-11-28,买入,600908,"开仓-买入低估股(stock1), z=-1.57",8.477855709165143e-43,8.486333564874307e-43,592396892854067211240521903262059150871573299200,502727.7635554719,150.81832906664155,501572.4941503706,
2025-12-01,卖出,600908,"平仓-止损, z=-3.39",8.646011524884121e-43,8.637365513359238e-43,592396892854067211240521903262059150871573299200,511674.8492558888,665.1773040326555,1012582.1661022267,8281.908396384191
2025-12-02,买入,600908,"开仓-买入低估股(stock1), z=-2.75",8.702063463457114e-43,8.710765526920571e-43,581805781096862385290600127871816739440505651200,506797.3741341645,152.03921224024933,505632.752755822,
2025-12-03,卖出,600908,"平仓-止损, z=-2.69",8.744102417386859e-43,8.735358314969471e-43,581805781096862385290600127871816739440505651200,508228.1967601785,660.696655788232,1013200.2528602122,770.1259702257805
2025-12-04,买入,600908,"开仓-买入低估股(stock1), z=-2.58",8.702063463457114e-43,8.710765526920571e-43,582160919140029336630278044463563861775928524800,507106.7265565361,152.13201796696083,505941.3942857092,
2025-12-05,卖出,600908,"平仓-止损, z=-2.50",8.547920632381384e-43,8.539372711749003e-43,582160919140029336630278044463563861775928524800,497128.90667510836,646.2675786776409,1002424.0333821399,-10624.087460105378
2025-12-08,买入,600908,"开仓-买入低估股(stock1), z=-2.21",8.519894663094888e-43,8.528414557757982e-43,588284288140485713869567047268600609787976089600,501713.228707761,150.51396861232828,500560.2907057666,
2025-12-09,卖出,600908,"平仓-止损, z=-2.54",8.50588167845164e-43,8.497375796773188e-43,588284288140485713869567047268600609787976089600,499887.2671666908,649.8534473166981,999797.7044251407,-2475.8149883868937
2025-12-10,买入,600908,"开仓-买入低估股(stock1), z=-2.42",8.393777801305654e-43,8.402171579106959e-43,595558834229339412907107277723473048226706227200,500398.75106478285,150.11962531943485,499248.83373503847,
2025-12-11,卖出,600908,"平仓-止损, z=-3.26",8.337725862732662e-43,8.329388136869929e-43,595558834229339412907107277723473048226706227200,496064.06886379444,644.8832895229327,994668.01930931,-4979.565490511364
2025-12-12,买入,600908,"开仓-买入低估股(stock1), z=-2.56",8.295686908802917e-43,8.30398259571172e-43,599509136641731413157030852415663748233035776000,497831.34366430965,149.34940309929289,496687.3262419011,
2025-12-15,卖出,600908,"平仓-止损, z=-2.06",8.281673924159669e-43,8.273392250235509e-43,599509136641731413157030852415663748233035776000,495997.42450370814,644.7966518548205,992039.9540937544,-2478.715812456355
2026-02-09,买入,600908,"开仓-买入低估股(stock1), z=-1.85",8.435816755235399e-43,8.444252571990634e-43,587992830378919136560332905876838040473698304000,496515.997023924,148.9547991071772,495375.0022707232,
2026-03-02,卖出,600908,"平仓-价差回归, z=0.08",8.295686908802917e-43,8.287391221894114e-43,587992830378919136560332905876838040473698304000,487292.6621018929,633.4804607324608,982034.1839118837,-9856.815382763563
