date,value
2023-01-18,970240.0278921532
2023-01-19,970240.0278921532
2023-01-20,1054834.5713360305
2023-01-30,1054834.5713360305
2023-01-31,1054834.5713360305
2023-02-01,1054834.5713360305
2023-02-02,1054834.5713360305
2023-02-03,1054834.5713360305
2023-02-06,1054834.5713360305
2023-02-07,1054834.5713360305
2023-02-08,1054834.5713360305
2023-02-09,1054834.5713360305
2023-02-10,1054676.1879251443
2023-02-13,1048424.8968935099
2023-02-14,1048267.4758952414
2023-02-15,1050420.602091169
2023-02-16,1050262.881437765
2023-02-17,1050262.881437765
2023-02-20,1042045.5335198792
2023-02-21,1041889.0703830211
2023-02-22,1042871.4642514501
2023-02-23,1042714.8771010928
2023-02-24,1042494.452320369
2023-02-27,1042337.921778353
2023-02-28,1036453.648781704
2023-03-01,1036298.0252663394
2023-03-02,1036298.0252663394
2023-03-03,1036298.0252663394
2023-03-06,1036298.0252663394
2023-03-07,1036298.0252663394
2023-03-08,1036298.0252663394
2023-03-09,1036298.0252663394
2023-03-10,1036298.0252663394
2023-03-13,1036298.0252663394
2023-03-14,1036298.0252663394
2023-03-15,1036298.0252663394
2023-03-16,1036298.0252663394
2023-03-17,1036298.0252663394
2023-03-20,1036298.0252663394
2023-03-21,1036298.0252663394
2023-03-22,1036298.0252663394
2023-03-23,1036298.0252663394
2023-03-24,1036298.0252663394
2023-03-27,1036298.0252663394
2023-03-28,1036298.0252663394
2023-03-29,994262.2698914367
2023-03-30,994262.2698914367
2023-03-31,994262.2698914367
2023-04-03,994262.2698914367
2023-04-04,994262.2698914367
2023-04-06,994262.2698914367
2023-04-07,994262.2698914367
2023-04-10,994262.2698914367
2023-04-11,994262.2698914367
2023-04-12,994262.2698914367
2023-04-13,994262.2698914367
2023-04-14,994262.2698914367
2023-04-17,994262.2698914367
2023-04-18,994262.2698914367
2023-04-19,994262.2698914367
2023-04-20,994262.2698914367
2023-04-21,994112.9814116125
2023-04-24,994112.9814116125
2023-04-25,972769.641159914
2023-04-26,972623.5797982938
2023-04-27,968024.5485604232
2023-04-28,967879.1996744568
2023-05-04,980637.8652779448
2023-05-05,980490.6225024734
2023-05-08,980490.6225024734
2023-05-09,980490.6225024734
2023-05-10,980490.6225024734
2023-05-11,982595.9485613713
2023-05-12,985217.2372227679
2023-05-15,985069.3068545989
2023-05-16,964705.2093382587
2023-05-17,964560.3588510766
2023-05-18,958554.141389864
2023-05-19,958410.2144855344
2023-05-22,942687.2533346504
2023-05-23,942545.7088435623
2023-05-24,935554.3541069834
2023-05-25,935413.8806207143
2023-05-26,935413.8806207143
2023-05-29,935413.8806207143
2023-05-30,935413.8806207143
2023-05-31,935413.8806207143
2023-06-01,935413.8806207143
2023-06-02,935413.8806207143
2023-06-05,935413.8806207143
2023-06-06,935413.8806207143
2023-06-07,935413.8806207143
2023-06-08,935413.8806207143
2023-06-09,935413.8806207143
2023-06-12,935413.8806207143
2023-06-13,935413.8806207143
2023-06-14,935413.8806207143
2023-06-15,935413.8806207143
2023-06-16,935413.8806207143
2023-06-19,935413.8806207143
2023-06-20,935413.8806207143
2023-06-21,935413.8806207143
2023-06-26,907994.2831866001
2023-06-27,907994.2831866001
2023-06-28,907994.2831866001
2023-06-29,907994.2831866001
2023-06-30,907994.2831866001
2023-07-03,907994.2831866001
2023-07-04,907994.2831866001
2023-07-05,907994.2831866001
2023-07-06,907994.2831866001
2023-07-07,907994.2831866001
2023-07-10,907994.2831866001
2023-07-11,907994.2831866001
2023-07-12,907994.2831866001
2023-07-13,907994.2831866001
2023-07-14,907857.9478449796
2023-07-17,907498.0643678554
2023-07-18,907361.8035334905
2023-07-19,903147.355254615
2023-07-20,903011.7476792235
2023-07-21,903011.7476792235
2023-07-24,903011.7476792235
2023-07-25,903011.7476792235
2023-07-26,903011.7476792235
2023-07-27,903011.7476792235
2023-07-28,903011.7476792235
2023-07-31,903011.7476792235
2023-08-01,903011.7476792235
2023-08-02,903011.7476792235
