date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-03-07,买入,002839,"开仓-买入低估股(stock1), z=-1.79",5.829401611591239e-43,5.8352310132028294e-43,857720969174254667954802998197199977330612633600,500499.99999999994,150.14999999999998,499349.85000000003,
2025-03-12,卖出,002839,"平仓-止损, z=-2.63",5.815388626947991e-43,5.8095732383210426e-43,857720969174254667954802998197199977330612633600,498299.2788461538,647.7890625,997001.3397836538,-2848.510216346106
2025-03-13,买入,002839,"开仓-买入低估股(stock1), z=-2.17",5.829401611591239e-43,5.8352310132028294e-43,855148955427265958204718171248427064207029043200,498999.17056171864,149.69975116851558,497852.4694707667,
2025-03-19,卖出,002839,"轮动-卖出高估股, z从-2.17到0.86",5.969531458023721e-43,5.963561926565697e-43,855148955427265958204718171248427064207029043200,509973.37521284696,662.965387776701,1007162.8792958369,10311.239263351632
2025-03-19,买入,000001,"轮动-买入低估股, z=0.86",1.6142958309021893e-42,1.6159101267330912e-42,308757422570858692260003085598679251511200972800,498924.24583625887,149.67727375087765,508088.95618582715,
2025-04-02,卖出,000001,"平仓-止损, z=2.27",1.593276353937317e-42,1.5916830775833798e-42,308757422570858692260003085598679251511200972800,491443.96458429645,638.8771539595854,998894.043616164,-8119.158405921999
2025-04-03,买入,000001,"开仓-买入低估股(stock2), z=2.14",1.5890724585443426e-42,1.5906615310028866e-42,314300974208310556659613076774712823743774720000,499946.4688298901,149.983940648967,498797.590845625,
2025-05-07,卖出,000001,"平仓-时间止损, 持仓20天",1.5456322061502732e-42,1.544086573944123e-42,314300974208310556659613076774712823743774720000,485307.91445261036,630.9002887883935,983474.605009447,-15269.454666068068
2025-05-12,买入,000001,"开仓-买入低估股(stock2), z=1.61",1.563849086186496e-42,1.5654129352726823e-42,314440381011343772573355121974614852513038336000,492229.03980722826,147.66871194216847,491097.89649027656,
2025-05-16,卖出,000001,"轮动-卖出高估股, z从1.61到-1.45",1.5946776524016418e-42,1.5930829747492403e-42,314440381011343772573355121974614852513038336000,500929.6175628361,651.2085028316869,991376.305550281,8049.369252776125
2025-05-16,买入,002839,"轮动-买入低估股, z=-1.45",5.885453550164232e-43,5.891339003714395e-43,835387560122758380476175615735011025031371161600,492155.13161690114,147.64653948507032,499073.52739389474,
2025-05-27,卖出,002839,"平仓-价差回归, z=-0.00",6.095648319812954e-43,6.089552671493141e-43,835387560122758380476175615735011025031371161600,508713.6548477681,661.3277513020985,1007125.8544903607,15897.19547956486
2025-06-12,买入,000001,"开仓-买入低估股(stock2), z=1.92",1.6367166063313863e-42,1.6383533229377176e-42,307666535121122732794204917668817995461925273600,504066.4901724254,151.21994705172762,502908.1443708836,
2025-06-25,卖出,000001,"平仓-价差回归, z=0.03",1.6899659479757294e-42,1.6882759820277538e-42,307666535121122732794204917668817995461925273600,519426.0217186899,675.2538282342969,1021658.9122613391,14684.277718030167
2025-06-30,买入,002839,"开仓-买入低估股(stock1), z=-1.58",6.305843089461677e-43,6.3121489325511375e-43,810089069587487229052328346427781435361748582400,511340.28558680014,153.40208567604003,510165.22458886297,
2025-07-28,卖出,002839,"平仓-时间止损, 持仓20天",6.417946966607662e-43,6.411529019641054e-43,810089069587487229052328346427781435361748582400,519390.95781541953,675.2082451600454,1028880.9741591224,7375.463983459354
2025-08-22,买入,000001,"开仓-买入低估股(stock2), z=1.61",1.6899659479757294e-42,1.691655913923705e-42,304408788647941063878328768402006917120209715200,514954.9275666407,154.4864782699922,513771.56011421175,
2025-08-26,卖出,000001,"轮动-卖出高估股, z从1.61到-0.89",1.732004901905474e-42,1.7302728970035683e-42,304408788647941063878328768402006917120209715200,526710.27660722,684.723359589386,1039797.1133618423,11070.625680989837
2025-08-26,买入,002839,"轮动-买入低估股, z=-0.89",6.333869058748173e-43,6.3402029278069205e-43,812083797548674051426283922237852522010535526400,514877.60708426655,154.46328212527996,524765.0429954506,
2025-08-27,卖出,002839,"平仓-价差回归, z=0.21",6.249791150888684e-43,6.243541359737795e-43,812083797548674051426283922237852522010535526400,507027.87775680807,659.1362410838506,1031133.7845111748,-8508.865568542355
2025-08-29,买入,000001,"开仓-买入低估股(stock2), z=1.75",1.6885646495114046e-42,1.690253214160916e-42,305328488550775626917091022547345855808222003200,516082.4591478429,154.82473774435286,514896.50062558753,
2025-09-01,卖出,000001,"平仓-止损, z=2.35",1.6661438740822075e-42,1.6644777302081252e-42,305328488550775626917091022547345855808222003200,508212.4695908725,660.6762104681343,1022448.2940059919,-8530.665767438488
2025-09-02,买入,000001,"开仓-买入低估股(stock2), z=2.69",1.678755560261131e-42,1.6804343158213918e-42,304525661212687151508900812066251215353990348800,511735.3711499989,153.52061134499965,510559.40224464796,
2025-09-03,卖出,000001,"平仓-止损, z=2.57",1.64652569558166e-42,1.6448791698860785e-42,304525661212687151508900812066251215353990348800,500907.916824534,651.1802918718943,1010816.13877731,-11478.634617336773
2025-09-04,买入,000001,"开仓-买入低估股(stock2), z=2.33",1.6451243971173352e-42,1.6467695215144525e-42,307215715890090091332735675836523255867795046400,505913.47745804366,151.77404323741308,504750.8872760289,
2025-10-10,卖出,000001,"平仓-时间止损, 持仓20天",1.601684144723266e-42,1.6000824605785426e-42,307215715890090091332735675836523255867795046400,491570.47860981384,639.041622192758,995682.32426365,-14982.040470422591
2025-10-17,买入,000001,"开仓-买入低估股(stock2), z=2.77",1.5974802493302915e-42,1.5990777295796216e-42,311641513152061828361262069071127699172989337600,498339.0032939568,149.50170098818703,497193.819268705,
