date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-03-07,买入,600928,"开仓-买入低估股(stock2), z=3.01",4.848492686563867e-43,4.85334117925043e-43,1031248332880028760104862337841869599265311948800,500499.9999999999,150.14999999999995,499349.8500000001,
2025-03-10,卖出,600928,"平仓-止损, z=2.51",4.820466717277371e-43,4.8156462505600934e-43,1031248332880028760104862337841869599265311948800,496612.71676300577,645.5965317919075,995316.970231214,-4532.8797687860415
2025-03-11,买入,600928,"开仓-买入低估股(stock2), z=2.55",4.848492686563867e-43,4.85334117925043e-43,1026418966238140665828620906562791850665364684800,498156.1436007225,149.44684308021672,497011.37978741125,
2025-03-12,卖出,600928,"平仓-止损, z=2.38",4.848492686563867e-43,4.843644193877303e-43,1026418966238140665828620906562791850665364684800,497160.82663049136,646.3090746196387,993525.897343283,-1641.6260448507815
2025-03-13,买入,600928,"开仓-买入低估股(stock2), z=2.74",4.848492686563867e-43,4.85334117925043e-43,1024571925308395285495129014490816492754016665600,497259.7116203131,149.17791348609393,496117.00780948385,
2025-03-14,卖出,600928,"平仓-止损, z=2.52",4.90454462513686e-43,4.8996400805117226e-43,1024571925308395285495129014490816492754016665600,502003.36706080765,652.60437717905,997467.7704931125,4091.0510633155127
2025-03-17,买入,600928,"开仓-买入低估股(stock2), z=2.84",4.932570594423356e-43,4.937503165017779e-43,1011103390614242081349469524698824348755872972800,499232.6191318028,149.76978573954082,498085.38157557015,
2025-03-20,卖出,600928,"平仓-止损, z=2.00",4.946583579066604e-43,4.9416369954875375e-43,1011103390614242081349469524698824348755872972800,499650.5921322225,649.5457697718892,997086.4279380208,-231.57276935216754
2025-03-21,买入,600928,"开仓-买入低估股(stock2), z=1.60",4.9605965637098524e-43,4.965557160273562e-43,1005006570411700252052243127499892987168974438400,499041.7571829794,149.7125271548938,497894.9582278865,
2025-03-25,卖出,600928,"平仓-止损, z=2.31",4.988622532996349e-43,4.9836339104633525e-43,1005006570411700252052243127499892987168974438400,500858.48245422245,651.1160271904891,998102.3246549185,1165.6092440525438
2025-03-26,买入,600928,"开仓-买入低估股(stock2), z=2.20",4.988622532996349e-43,4.993611155529344e-43,1000378679738895543182616317823952970780036300800,499550.2134897866,149.86506404693597,498402.246101085,
2025-03-28,卖出,600928,"平仓-止损, z=2.28",4.932570594423356e-43,4.927638023828933e-43,1000378679738895543182616317823952970780036300800,492950.4020509168,640.8355226661919,990711.8126293356,-7240.646961535952
2025-03-31,买入,600928,"开仓-买入低估股(stock2), z=2.38",4.918557609780108e-43,4.923476167389887e-43,1007116202786152813293273582219206715179112857600,495851.2622209824,148.75537866629472,494711.7950296869,
2025-04-02,卖出,600928,"平仓-止损, z=2.31",4.974609548353101e-43,4.969634938804747e-43,1007116202786152813293273582219206715179112857600,500499.9868802432,650.6499829443161,994561.1319269857,3998.0746763164684
2025-04-03,买入,600928,"开仓-买入低估股(stock2), z=2.28",5.002635517639597e-43,5.007638153157236e-43,994037171427043466042395901628688574606580121600,497777.84652945626,149.33335395883685,496633.9520435706,
2025-04-07,卖出,600928,"平仓-止损, z=3.11",4.5542200090556555e-43,4.5496657890466e-43,994037171427043466042395901628688574606580121600,452253.691188227,587.9297985446951,948299.7134332529,-46112.085139773975
2025-04-08,买入,600928,"开仓-买入低估股(stock2), z=2.98",4.680336870844889e-43,4.685017207715733e-43,1013067797897704357629618118293362659775060377600,474624.00657334295,142.38720197200288,473533.3196579379,
2025-04-09,卖出,600928,"平仓-止损, z=2.35",4.6382979169151445e-43,4.633659618998229e-43,1013067797897704357629618118293362659775060377600,469421.1346426052,610.2474750353867,942344.2068255078,-5813.119405773167
2025-04-10,买入,600928,"开仓-买入低估股(stock2), z=2.02",4.666323886201641e-43,4.670990210087842e-43,1009728674869770156236909495731607122120120729600,471643.2755161666,141.49298265484995,470559.4383266864,
2025-04-25,卖出,600928,"平仓-止损, z=2.05",4.848492686563867e-43,4.843644193877303e-43,1009728674869770156236909495731607122120120729600,489076.6433424385,635.79963634517,959000.2820327797,16797.56818992676
2025-04-28,买入,600928,"开仓-买入低估股(stock2), z=1.52",4.8765186558503634e-43,4.881395174506213e-43,983283721146299916532805730310909434577656217600,479979.64115740615,143.99389234722184,478876.6469830263,
2025-04-30,卖出,600928,"平仓-价差回归, z=-0.27",4.848492686563867e-43,4.843644193877303e-43,983283721146299916532805730310909434577656217600,476267.6486864345,619.1479432923649,954525.1477261684,-4331.140414264018
2025-05-09,买入,601187,"开仓-买入低估股(stock1), z=-1.69",8.169570047013684e-43,8.177739617060697e-43,584195460858485953848009758867343218024277606400,477739.8364369472,143.32195093108416,476641.98933829006,
2025-05-27,卖出,601187,"平仓-价差回归, z=0.07",8.88423226381934e-43,8.87534803155552e-43,584195460858485953848009758867343218024277606400,518493.8033574034,674.0419443646244,994461.7507513289,40079.92497609151
2025-06-30,买入,600928,"开仓-买入低估股(stock2), z=1.60",5.493089980153283e-43,5.498583070133435e-43,905193392375104168845090648565556614385578803200,497728.10625104,149.318431875312,496584.32606841356,
2025-07-01,卖出,600928,"平仓-止损, z=2.44",5.577167888012772e-43,5.571590720124759e-43,905193392375104168845090648565556614385578803200,504336.710487538,655.6377236337994,1000265.3988323178,5952.9665128642355
2025-07-02,买入,600928,"开仓-买入低估股(stock2), z=1.53",5.633219826585765e-43,5.6388530464123494e-43,887827414537955408271803413305034949831688192000,500632.832115575,150.18984963467247,499482.37686710816,
2025-07-08,卖出,600928,"平仓-止损, z=2.28",5.74532370373175e-43,5.739578380028018e-43,887827414537955408271803413305034949831688192000,509575.50336782215,662.4481543781687,1008395.4320805522,8280.223097869026
2025-07-09,买入,600928,"开仓-买入低估股(stock2), z=2.89",5.843414596234487e-43,5.849258010830721e-43,862847754060070653494646991800146609356721356800,504701.9137563164,151.41057412689491,503542.10775010893,
2025-07-11,卖出,600928,"平仓-止损, z=2.81",5.731310719088502e-43,5.7255794083694134e-43,862847754060070653494646991800146609356721356800,494030.3333204136,642.2394333165377,996930.201637206,-11313.819869219318
2025-07-14,买入,600928,"开仓-买入低估股(stock2), z=2.79",5.7873626576614945e-43,5.793150020319155e-43,861299231280623168789097889401382059003346944000,498963.56591942156,149.68906977582645,497816.94664800866,
2025-07-15,卖出,600928,"平仓-止损, z=3.13",5.661245795872261e-43,5.655584550076389e-43,861299231280623168789097889401382059003346944000,487115.0625423363,633.2495813050372,984298.7596090399,-12481.752958390269
2025-07-16,买入,600928,"开仓-买入低估股(stock2), z=2.18",5.661245795872261e-43,5.666907041668132e-43,869330528208750173087931764492573434592624640000,492641.5291843244,147.7924587552973,491509.4379659602,
2025-07-17,卖出,600928,"平仓-止损, z=2.39",5.6192068419425165e-43,5.613587635100574e-43,869330528208750173087931764492573434592624640000,488006.3103968091,634.4082035158517,978881.3401592535,-5269.626991031133
2025-07-18,买入,600928,"开仓-买入低估股(stock2), z=2.52",5.731310719088502e-43,5.7370420298075894e-43,853976854630325270813518815485906306896547020800,489930.1107497062,146.97903322491186,488804.2503763223,
2025-07-31,卖出,600928,"平仓-价差回归, z=0.28",5.3809861030072976e-43,5.37560511690429e-43,853976854630325270813518815485906306896547020800,459064.2349468608,596.783505430919,947271.7018177522,-31462.65930827636
2025-08-29,买入,601187,"开仓-买入低估股(stock1), z=-4.24",9.388699710976274e-43,9.39808841068725e-43,504474384621281625650950203825238917250652569600,474109.4867597849,142.23284602793547,473019.98221193935,
2025-09-01,卖出,601187,"平仓-止损, z=-4.45",9.220543895257296e-43,9.211323351362039e-43,504474384621281625650950203825238917250652569600,464687.66792260064,604.0939682993808,937103.5561662406,-10025.912805483693
2025-09-02,买入,601187,"开仓-买入低估股(stock1), z=-3.13",9.34666075704653e-43,9.356007417803575e-43,501303931171220689548370511526138674620347187200,469020.3298612033,140.706098958361,467942.5202060789,
2025-09-03,卖出,601187,"平仓-止损, z=-2.90",9.122453002754559e-43,9.113330549751805e-43,501303931171220689548370511526138674620347187200,456854.8430653362,593.911295984937,924203.4519754301,-12759.398091852128
2025-09-04,买入,601187,"开仓-买入低估股(stock1), z=-2.27",9.1925179259708e-43,9.20171044389677e-43,502693309612353643097798940735540503339492966400,462563.8277137027,138.7691483141108,461500.8551134133,
2025-09-05,卖出,601187,"平仓-止损, z=-2.15",9.094427033468063e-43,9.085332606434595e-43,502693309612353643097798940735540503339492966400,456713.59168576373,593.7276691914929,917620.7191299855,-6443.963697130442
2025-09-08,买入,601187,"开仓-买入低估股(stock1), z=-2.61",8.996336140965326e-43,9.00533247710629e-43,509996905824554283228574941496647556213506048000,459269.1699245577,137.7807509773673,458213.76845445053,
2025-09-09,卖出,601187,"平仓-止损, z=-3.34",9.03837509489507e-43,9.029336719800175e-43,509996905824554283228574941496647556213506048000,460493.37887461204,598.6413925369957,918108.5059365255,625.5675575173173
2025-09-10,买入,601187,"开仓-买入低估股(stock1), z=-2.41",9.276595833830289e-43,9.285872429664118e-43,494852056930370891540266205122751363002715340800,459513.30722123093,137.85399216636927,458457.34472312825,
2025-09-11,卖出,601187,"平仓-止损, z=-2.03",9.262582849187041e-43,9.253320266337855e-43,494852056930370891540266205122751363002715340800,457902.45672327746,595.2731937402607,915764.5282526654,-2206.123691693754
2025-09-12,买入,601187,"开仓-买入低估股(stock1), z=-1.81",9.122453002754559e-43,9.131575455757313e-43,501928882492541687678174397431767808045010124800,458340.14639045903,137.5020439171377,457286.87981828925,
2025-10-10,卖出,601187,"平仓-价差回归, z=-0.28",8.88423226381934e-43,8.87534803155552e-43,501928882492541687678174397431767808045010124800,445479.35192110424,579.1231574974355,902187.108581896,-13439.917626852242
2025-10-28,买入,600928,"开仓-买入低估股(stock2), z=1.54",5.815388626947991e-43,5.821204015574938e-43,775689439224441318458030220389895852876680396800,451544.647845239,135.4633943535717,450506.9973423035,
2025-10-31,卖出,600928,"平仓-止损, z=3.08",5.4510510262235384e-43,5.445599975197315e-43,775689439224441318458030220389895852876680396800,422409.4391001436,549.1322708301867,872367.3041716169,-29684.34101592551
2025-11-03,买入,600928,"开仓-买入低估股(stock2), z=2.94",5.479076995510035e-43,5.484556072505544e-43,796089656055664068997734970416490260356241817600,436619.83573789423,130.98595072136825,435616.4824830013,
2025-11-04,卖出,600928,"平仓-止损, z=3.41",5.59118087265602e-43,5.585589691783364e-43,796089656055664068997734970416490260356241817600,444663.0176599881,578.0619229579845,879701.4382200313,7465.119999135864
2025-11-05,买入,600928,"开仓-买入低估股(stock2), z=2.54",5.577167888012772e-43,5.582745055900784e-43,788663221086466209966192792067229101338080051200,440290.56982912566,132.08717094873768,439278.78121995693,
2025-12-01,卖出,600928,"平仓-止损, z=2.18",5.43703804158029e-43,5.43160100353871e-43,788663221086466209966192792067229101338080051200,428370.3943107322,556.8815126039518,867092.2940180851,-12477.057030997432
2025-12-02,买入,600928,"开仓-买入低估股(stock2), z=2.20",5.4650640108667866e-43,5.470529074877652e-43,793304792307967873766338642891640100180774092800,433979.69315605157,130.19390794681547,432982.40695408673,
2025-12-03,卖出,600928,"平仓-止损, z=2.04",5.423025056937042e-43,5.417602031880105e-43,793304792307967873766338642891640100180774092800,429780.96547078714,558.7152551120232,862204.6571697618,-4757.4429403764425
2025-12-04,买入,600928,"开仓-买入低估股(stock2), z=1.77",5.366973118364049e-43,5.372340091482413e-43,803250396596524554161440055397907926680705433600,431533.43091346574,129.4600292740397,430541.76622702205,
2025-12-09,卖出,600928,"平仓-止损, z=2.07",5.28289521050456e-43,5.277612315294056e-43,803250396596524554161440055397907926680705433600,423924.41853426525,551.1017440945449,853915.0830171928,-8160.114123295043
2025-12-10,买入,600928,"开仓-买入低估股(stock2), z=2.09",5.240856256574816e-43,5.24609711283139e-43,814671344921862638435121956380529393482806067200,427384.49905010493,128.21534971503146,426402.3686173728,
2025-12-11,卖出,600928,"平仓-止损, z=2.07",5.2128302872883195e-43,5.207617457001031e-43,814671344921862638435121956380529393482806067200,424249.67175336,551.524573279368,850100.5157974535,-3686.351870024281
2025-12-12,买入,600928,"开仓-买入低估股(stock2), z=1.89",5.2128302872883195e-43,5.218043117575607e-43,815392472943590020392255505912887639481830604800,425475.3081566254,127.64259244698762,424497.56504838105,
2026-01-07,卖出,600928,"平仓-价差回归, z=0.14",5.226843271931568e-43,5.221616428659636e-43,815392472943590020392255505912887639481830604800,425766.6732527658,553.4966752285954,849710.7416259183,-262.13157908827947
2026-01-26,买入,601187,"开仓-买入低估股(stock1), z=-1.52",9.795076265630471e-43,9.804871341896101e-43,433743810963183803934184369242610773035424153600,425280.2261837721,127.58406785513162,424302.9313742911,
2026-02-05,卖出,601187,"轮动-卖出高估股, z从-1.52到1.61",1.11122968220958e-42,1.1101184525273703e-42,433743810963183803934184369242610773035424153600,481507.0082197739,625.959110685706,905183.9804833792,55600.822925316075
2026-02-05,买入,600928,"轮动-买入低估股, z=1.61",5.366973118364049e-43,5.372340091482413e-43,791491906910306633442534879547966515625905356800,425216.37035781064,127.56491110734318,479840.0452144612,
2026-02-11,卖出,600928,"平仓-价差回归, z=0.29",5.394999087650546e-43,5.389604088562895e-43,791491906910306633442534879547966515625905356800,426582.80175482313,554.5576422812701,905868.2893270031,811.8737547312071
