date,value
2025-04-03,959311.4895277359
2025-04-07,960217.5298443504
2025-04-08,960073.3531822443
2025-04-09,972020.8370125098
2025-04-10,971874.8880838323
2025-04-11,972070.9182671675
2025-04-14,971924.9618187897
2025-04-15,971924.9618187897
2025-04-16,971924.9618187897
2025-04-17,971924.9618187897
2025-04-18,971924.9618187897
2025-04-21,971924.9618187897
2025-04-22,971924.9618187897
2025-04-23,971924.9618187897
2025-04-24,971924.9618187897
2025-04-25,978403.646806807
2025-04-28,978256.739499239
2025-04-29,978256.739499239
2025-04-30,978256.739499239
2025-05-06,965432.7535482028
2025-05-07,965432.7535482028
2025-05-08,965432.7535482028
2025-05-09,965432.7535482028
2025-05-12,965432.7535482028
2025-05-13,965432.7535482028
2025-05-14,965432.7535482028
2025-05-15,965432.7535482028
2025-05-16,965432.7535482028
2025-05-19,965432.7535482028
2025-05-20,965432.7535482028
2025-05-21,965432.7535482028
2025-05-22,965432.7535482028
2025-05-23,965432.7535482028
2025-05-26,965432.7535482028
2025-05-27,965432.7535482028
2025-05-28,965432.7535482028
2025-05-29,965432.7535482028
2025-05-30,965432.7535482028
2025-06-03,965432.7535482028
2025-06-04,965432.7535482028
2025-06-05,965432.7535482028
2025-06-06,965432.7535482028
2025-06-09,965432.7535482028
2025-06-10,965432.7535482028
2025-06-11,965432.7535482028
2025-06-12,965432.7535482028
2025-06-13,965432.7535482028
2025-06-16,965287.7938202575
2025-06-17,965287.7938202575
2025-06-18,968260.4502621152
2025-06-19,968260.4502621152
2025-06-20,968260.4502621152
2025-06-23,968260.4502621152
2025-06-24,968260.4502621152
2025-06-25,968115.0659555084
2025-06-26,968115.0659555084
2025-06-27,968115.0659555084
2025-06-30,968115.0659555084
2025-07-01,968115.0659555084
2025-07-02,969546.3875566808
2025-07-03,969400.8101665892
2025-07-04,969400.8101665892
2025-07-07,961052.9607536057
2025-07-08,960908.6586515486
2025-07-09,954870.7110204848
2025-07-10,954727.3371832251
2025-07-11,957556.1611592874
2025-07-14,957412.3841016893
2025-07-15,957325.7810766746
2025-07-16,957182.0386106459
2025-07-17,950338.6038579375
2025-07-18,950195.9105165682
2025-07-21,950896.7806898388
2025-07-22,950754.0035382182
2025-07-23,950754.0035382182
2025-07-24,950754.0035382182
2025-07-25,950754.0035382182
2025-07-28,950754.0035382182
2025-07-29,950754.0035382182
2025-07-30,950754.0035382182
2025-07-31,950754.0035382182
2025-08-01,950754.0035382182
