date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2024-10-09,买入,601187,"开仓-买入低估股(stock2), z=1.51",7.174648137343064e-43,7.181822785480406e-43,696898287454081973172991196020261297061888000000,500499.99999999994,150.14999999999998,499349.85000000003,
2024-10-30,卖出,601187,"平仓-价差回归, z=0.27",7.160635152699815e-43,7.153474517547115e-43,696898287454081973172991196020261297061888000000,498524.4140625,648.08173828125,997226.1823242188,-2623.6676757812183
2024-11-19,买入,600908,"开仓-买入低估股(stock1), z=-2.48",8.561933617024632e-43,8.570495550641655e-43,582360379635112201556729709367103051718144819200,499111.70425327145,149.7335112759814,497964.7445596714,
2024-11-25,卖出,600908,"平仓-止损, z=-2.04",8.141544077727187e-43,8.13340253364946e-43,582360379635112201556729709367103051718144819200,473657.1387221283,615.7542803387668,971006.129001461,-26070.319811481917
2024-11-26,买入,600908,"开仓-买入低估股(stock1), z=-1.85",8.127531093083939e-43,8.135658624177022e-43,597356145353741721858530420973120284589555712000,485988.5675652311,145.79657026956932,484871.7648659603,
2024-12-03,卖出,600908,"平仓-止损, z=-2.20",8.295686908802917e-43,8.287391221894114e-43,597356145353741721858530420973120284589555712000,495052.40753491037,643.5681297953835,979280.6042710752,8420.271839883844
2024-12-04,买入,600908,"开仓-买入低估股(stock1), z=-2.02",8.239634970229924e-43,8.247874605200154e-43,594249992754077521734347716059807311555513548800,490129.9424376731,147.03898273130193,489003.6228506708,
2024-12-05,卖出,600908,"平仓-止损, z=-2.23",8.253647954873173e-43,8.245394306918299e-43,594249992754077521734347716059807311555513548800,489982.5507140711,636.9773159282923,978349.1962488135,-784.3690395303338
2024-12-06,买入,600908,"开仓-买入低估股(stock1), z=-1.83",8.337725862732662e-43,8.346063588595393e-43,586700265969264524501428441505690033053918822400,489663.77272253117,146.89913181675934,488538.5243944656,
2024-12-13,卖出,600908,"平仓-价差回归, z=-0.16",8.281673924159669e-43,8.273392250235509e-43,586700265969264524501428441505690033053918822400,485400.1433681225,631.0201863785593,973307.6475762096,-4894.649540787191
2025-02-18,买入,600908,"开仓-买入低估股(stock1), z=-1.61",8.113518108440691e-43,8.121631626549131e-43,599806171975911336402842886967815157993753804800,487140.47761189286,146.14214328356783,486021.0278210332,
2025-02-24,卖出,600908,"平仓-价差回归, z=-0.28",7.973388262008209e-43,7.965414873746201e-43,599806171975911336402842886967815157993753804800,477770.50036216964,621.1016504708205,963170.4265327321,-9991.078900194048
2025-02-28,买入,600908,"开仓-买入低估股(stock1), z=-1.61",7.903323338791968e-43,7.91122666213076e-43,609345199003305554163963055007919807854228275200,482066.7984796325,144.62003954388973,480959.0080135557,
2025-03-05,卖出,600908,"平仓-止损, z=-2.15",7.973388262008209e-43,7.965414873746201e-43,609345199003305554163963055007919807854228275200,485368.7311386769,630.97935048028,965696.7598017524,2670.953308564178
2025-03-06,买入,600908,"开仓-买入低估股(stock1), z=-1.70",7.945362292721713e-43,7.953307655014433e-43,607710966614053211446853735236714340460108185600,483331.228280777,144.9993684842331,482220.53215249116,
2025-03-07,卖出,600908,"平仓-止损, z=-2.13",7.931349308078465e-43,7.923417958770386e-43,607710966614053211446853735236714340460108185600,481514.79866115,625.969238259495,963109.3615753816,-2442.3988578865365
2025-03-10,买入,600908,"开仓-买入低估股(stock1), z=-1.96",7.875297369505472e-43,7.883172666874976e-43,611474917318493587357396399259084771866915635200,482036.2354684784,144.6108706405435,480928.51523626264,
2025-03-11,卖出,600908,"平仓-止损, z=-2.24",7.903323338791968e-43,7.895420015453177e-43,611474917318493587357396399259084771866915635200,482785.13011440105,627.6206691487214,963086.024681515,121.27397677389058
2025-03-12,买入,600908,"开仓-买入低估股(stock1), z=-2.01",7.917336323435216e-43,7.925253659758651e-43,608213410001790817837373146830679366029646233600,482024.55535309814,144.60736660592943,480916.86196181085,
2025-03-13,卖出,600908,"平仓-止损, z=-2.11",7.945362292721713e-43,7.937416930428991e-43,608213410001790817837373146830679366029646233600,482764.34178621636,627.5936443220812,963053.6101037052,112.19278879615308
2025-03-14,买入,600908,"开仓-买入低估股(stock1), z=-1.95",8.04345318522445e-43,8.051496638409674e-43,598656813141401749279978538662655750994447564800,482008.33185690443,144.60249955707133,480900.6757472437,
2025-03-17,卖出,600908,"平仓-止损, z=-2.47",8.071479154510946e-43,8.063407675356435e-43,598656813141401749279978538662655750994447564800,482721.3941988802,627.5378124585443,962994.5321336654,85.52452951721466
2025-03-18,买入,600908,"开仓-买入低估股(stock1), z=-2.04",8.04345318522445e-43,8.051496638409674e-43,598620088883375065215274994518042916565077196800,481978.7633328995,144.59362899986982,480871.175171766,
2025-03-25,卖出,600908,"平仓-止损, z=-2.18",8.155557062370435e-43,8.147401505308065e-43,598620088883375065215274994518042916565077196800,487719.8213276058,634.0357677258876,967956.9607316459,5107.022226980433
2025-03-26,买入,600908,"开仓-买入低估股(stock1), z=-2.62",8.085492139154194e-43,8.093577631293347e-43,598576403311488288834986685391195498616560025600,484462.4588461886,145.33873765385658,483349.16314780345,
2025-03-28,卖出,600908,"平仓-止损, z=-2.51",8.029440200581202e-43,8.021410760380621e-43,598576403311488288834986685391195498616560025600,480142.7202432702,624.1855363162513,962867.6978547574,-4943.92413923466
2025-03-31,买入,600908,"开仓-买入低估股(stock1), z=-2.58",8.015427215937954e-43,8.02344264315389e-43,600634047265866198328103738488915874934895411200,481915.282776306,144.5745848328918,480807.84049361857,
2025-04-01,卖出,600908,"平仓-止损, z=-2.61",7.987401246651457e-43,7.979413845404805e-43,600634047265866198328103738488915874934895411200,479270.76327747764,623.0519922607209,959455.5517788355,-3267.571491089033
2025-04-02,买入,600908,"开仓-买入低估股(stock1), z=-2.59",8.085492139154194e-43,8.093577631293347e-43,593319203869266219457794050838770982966421094400,480207.5036653071,144.06225109959212,479103.9858624288,
