date,value
2025-03-07,1000000.0
2025-03-10,999849.85
2025-03-11,999849.85
2025-03-12,999849.85
2025-03-13,999849.85
2025-03-14,999849.85
2025-03-17,999849.85
2025-03-18,999849.85
2025-03-19,999849.85
2025-03-20,1027014.9779783394
2025-03-21,1027014.9779783394
2025-03-24,1027014.9779783394
2025-03-25,1027014.9779783394
2025-03-26,1027014.9779783394
2025-03-27,1027014.9779783394
2025-03-28,1027014.9779783394
2025-03-31,1027014.9779783394
2025-04-01,1027014.9779783394
2025-04-02,1026860.771679396
2025-04-03,1026860.771679396
2025-04-07,1026860.771679396
2025-04-08,1022153.1757647367
2025-04-09,1022153.1757647367
2025-04-10,1022153.1757647367
2025-04-11,1021999.6994653956
2025-04-14,1024090.8613185023
2025-04-15,1023937.0940756754
2025-04-16,1028940.6088331379
2025-04-17,1028786.1134007217
2025-04-18,1028786.1134007217
2025-04-21,1028786.1134007217
2025-04-22,1028786.1134007217
2025-04-23,1028786.1134007217
2025-04-24,1028786.1134007217
2025-04-25,1028786.1134007217
2025-04-28,1028786.1134007217
2025-04-29,1028786.1134007217
2025-04-30,1028786.1134007217
2025-05-06,1023453.8482562127
2025-05-07,1023300.176660897
2025-05-08,1023300.176660897
2025-05-09,1031120.9654442684
2025-05-12,1030966.142631307
2025-05-13,1028548.0638752633
2025-05-14,1028393.6273834724
2025-05-15,1026697.1916343198
2025-05-16,1026543.033050996
2025-05-19,1026543.033050996
2025-05-20,1014282.2106693366
2025-05-21,1014129.9161954046
2025-05-22,1013166.652664443
2025-05-23,1013014.5256915455
2025-05-26,1008504.027569378
2025-05-27,1008352.6006896384
2025-05-28,1008352.6006896384
2025-05-29,1008352.6006896384
2025-05-30,1008352.6006896384
2025-06-03,1008352.6006896384
2025-06-04,1008352.6006896384
2025-06-05,1008352.6006896384
2025-06-06,1008352.6006896384
2025-06-09,1008352.6006896384
2025-06-10,1008352.6006896384
2025-06-11,1008352.6006896384
2025-06-12,1008352.6006896384
2025-06-13,1008352.6006896384
2025-06-16,1008352.6006896384
2025-06-17,1008352.6006896384
2025-06-18,1015252.507800373
2025-06-19,1015252.507800373
2025-06-20,1015252.507800373
2025-06-23,1015252.507800373
2025-06-24,1015252.507800373
2025-06-25,1015252.507800373
2025-06-26,1015252.507800373
2025-06-27,1015252.507800373
2025-06-30,1015252.507800373
2025-07-01,1015100.0676363268
2025-07-02,1015100.0676363268
2025-07-03,1015100.0676363268
2025-07-04,1015100.0676363268
2025-07-07,1015100.0676363268
2025-07-08,1015100.0676363268
2025-07-09,1015100.0676363268
2025-07-10,1015100.0676363268
2025-07-11,1036833.3470795351
2025-07-14,1036677.6665524711
2025-07-15,1036677.6665524711
2025-07-16,1036677.6665524711
2025-07-17,1036677.6665524711
2025-07-18,1036677.6665524711
2025-07-21,1036677.6665524711
2025-07-22,1036677.6665524711
2025-07-23,1036677.6665524711
2025-07-24,1036677.6665524711
2025-07-25,1036677.6665524711
2025-07-28,1036677.6665524711
2025-07-29,1036677.6665524711
2025-07-30,1036677.6665524711
2025-07-31,1036677.6665524711
2025-08-01,1036677.6665524711
2025-08-04,1036677.6665524711
2025-08-05,1036677.6665524711
2025-08-06,1036677.6665524711
2025-08-07,1036677.6665524711
2025-08-08,1036677.6665524711
2025-08-11,1001893.3144657265
2025-08-12,1001742.8801845594
2025-08-13,1001742.8801845594
2025-08-14,1001742.8801845594
2025-08-15,1001742.8801845594
2025-08-18,1001742.8801845594
2025-08-19,1001742.8801845594
2025-08-20,1001742.8801845594
2025-08-21,1001742.8801845594
2025-08-22,1001742.8801845594
2025-08-25,1001742.8801845594
2025-08-26,1001742.8801845594
2025-08-27,1001742.8801845594
2025-08-28,1001742.8801845594
2025-08-29,1001742.8801845594
2025-09-01,1001742.8801845594
2025-09-02,1001742.8801845594
2025-09-03,1001742.8801845594
2025-09-04,1001742.8801845594
2025-09-05,1001742.8801845594
2025-09-08,1001742.8801845594
2025-09-09,983848.9113084704
2025-09-10,983848.9113084704
2025-09-11,983848.9113084704
2025-09-12,983848.9113084704
2025-09-15,983848.9113084704
2025-09-16,983848.9113084704
2025-09-17,983848.9113084704
2025-09-18,983848.9113084704
2025-09-19,983848.9113084704
2025-09-22,983848.9113084704
2025-09-23,983848.9113084704
2025-09-24,983848.9113084704
2025-09-25,983848.9113084704
2025-09-26,983848.9113084704
2025-09-29,983848.9113084704
2025-09-30,983701.1863944374
2025-10-09,980069.7698627971
2025-10-10,980069.7698627971
2025-10-13,980069.7698627971
2025-10-14,979922.6123868523
2025-10-15,993773.6641056737
2025-10-16,993624.4489900082
2025-10-17,1003282.498224145
2025-10-20,1003131.8553570367
2025-10-21,1003131.8553570367
2025-10-22,1003131.8553570367
2025-10-23,1003131.8553570367
2025-10-24,1003131.8553570367
2025-10-27,1015926.8797940504
2025-10-28,1015926.8797940504
2025-10-29,1015926.8797940504
2025-10-30,1015926.8797940504
2025-10-31,1015926.8797940504
2025-11-03,1015926.8797940504
2025-11-04,1015926.8797940504
2025-11-05,1015926.8797940504
2025-11-06,1015926.8797940504
2025-11-07,1015926.8797940504
2025-11-10,1015926.8797940504
2025-11-11,1015926.8797940504
2025-11-12,1015926.8797940504
2025-11-13,1015926.8797940504
2025-11-14,1015926.8797940504
2025-11-17,1015926.8797940504
2025-11-18,1015774.3383730493
2025-11-19,1002243.8472256099
2025-11-20,1002093.3603119489
2025-11-21,1002093.3603119489
2025-11-24,987048.2559944829
2025-11-25,986900.0506988453
2025-11-26,987548.1319833258
2025-11-27,987399.8516313084
2025-11-28,987399.8516313084
2025-12-01,987399.8516313084
2025-12-02,987399.8516313084
2025-12-03,987399.8516313084
2025-12-04,987399.8516313084
2025-12-05,987399.8516313084
2025-12-08,987399.8516313084
2025-12-09,987399.8516313084
2025-12-10,987399.8516313084
2025-12-11,987399.8516313084
2025-12-12,987399.8516313084
2025-12-15,987399.8516313084
2025-12-16,987399.8516313084
2025-12-17,987399.8516313084
2025-12-18,987399.8516313084
2025-12-19,987399.8516313084
2025-12-22,983507.7664052147
2025-12-23,983507.7664052147
2025-12-24,983507.7664052147
2025-12-25,983507.7664052147
2025-12-26,983507.7664052147
2025-12-29,983507.7664052147
2025-12-30,983507.7664052147
2025-12-31,983507.7664052147
2026-01-05,983507.7664052147
2026-01-06,983507.7664052147
2026-01-07,983507.7664052147
2026-01-08,983507.7664052147
2026-01-09,983360.092714089
2026-01-12,983013.9480509633
2026-01-13,982866.3485066635
2026-01-14,985679.9498889265
2026-01-15,985531.9500444506
2026-01-16,985531.9500444506
2026-01-19,985531.9500444506
2026-01-20,973675.6423053108
2026-01-21,973675.6423053108
2026-01-22,973675.6423053108
2026-01-23,973529.4449076187
2026-01-26,973529.4449076187
2026-01-27,973529.4449076187
2026-01-28,973529.4449076187
2026-01-29,967246.7164403906
2026-01-30,967101.4843459171
2026-02-02,964841.5393719431
2026-02-03,964696.6684148065
2026-02-04,964696.6684148065
2026-02-05,964696.6684148065
2026-02-06,961790.2473795955
2026-02-09,961645.8345739515
2026-02-10,961381.2405128216
2026-02-11,961236.8891195586
2026-02-12,958994.2683174673
2026-02-13,958850.2753280795
2026-02-24,952604.5408632803
2026-02-25,952461.5072914697
2026-02-26,952461.5072914697
2026-02-27,952461.5072914697
2026-03-02,952461.5072914697
2026-03-03,952461.5072914697
