date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-03-14,买入,601825,"开仓-买入低估股(stock2), z=1.93",1.1252426668528281e-42,1.1263679095196808e-42,444348596732864159878605695369298673973120204800,500499.9999999999,150.14999999999995,499349.8500000001,
2025-03-17,卖出,601825,"平仓-止损, z=2.90",1.1294465622458026e-42,1.1283171156835567e-42,444348596732864159878605695369298673973120204800,501366.1270236612,651.7759651307596,1000064.2010585305,214.35105853055813
2025-03-18,买入,601825,"开仓-买入低估股(stock2), z=3.29",1.1238413683885033e-42,1.1249652097568917e-42,444931210573134943057173650591230321049049497600,500532.1326297945,150.15963978893834,499381.90878894704,
2025-03-19,卖出,601825,"平仓-止损, z=2.19",1.1364530545674266e-42,1.1353166015128592e-42,444931210573134943057173650591230321049049497600,505137.7898948939,656.6791268633621,1003863.0195569776,3948.9781382360284
2025-03-20,买入,601825,"开仓-买入低估股(stock2), z=1.93",1.1392556514960763e-42,1.1403949071475722e-42,440578468159758287586172180641866133465884262400,502433.44128826715,150.73003238648013,501278.8482363239,
2025-03-24,卖出,601825,"平仓-止损, z=2.05",1.1294465622458026e-42,1.1283171156835567e-42,440578468159758287586172180641866133465884262400,497112.2264262982,646.2458943541876,997744.828768268,-5967.460756323132
2025-04-01,买入,600000,"开仓-买入低估股(stock1), z=-2.69",1.4503439105761857e-42,1.4517942544867617e-42,343968358639810058849990335407689583843029811200,499371.2867985181,149.8113860395554,498223.73058371036,
2025-04-02,卖出,600000,"平仓-止损, z=-2.69",1.4657581936837587e-42,1.4642924354900748e-42,343968358639810058849990335407689583843029811200,503670.265604211,654.7713452854744,1001239.2248426359,3644.207460407414
2025-04-03,买入,600000,"开仓-买入低估股(stock1), z=-2.50",1.4685607906124083e-42,1.4700293514030204e-42,340891310473128841418708283663800456817567334400,501120.2320337393,150.33606961012177,499968.6567392865,
2025-04-07,卖出,600000,"平仓-止损, z=-4.71",1.3522530180734485e-42,1.350900765055375e-42,340891310473128841418708283663800456817567334400,460510.33211887913,598.6634317545429,959880.3254264111,-41208.56334661467
2025-04-08,买入,600000,"开仓-买入低估股(stock1), z=-1.82",1.4293244336113134e-42,1.4307537580449245e-42,335781122484973327327482757864284870133415936000,480420.1028759187,144.1260308627756,479316.09651962965,
2025-04-09,卖出,600000,"平仓-止损, z=-2.06",1.4026997627891419e-42,1.4012970630263528e-42,335781122484973327327482757864284870133415936000,470529.10075788514,611.6878309852507,949233.5094465296,-10502.689949018799
2025-04-10,买入,600000,"开仓-买入低估股(stock1), z=-1.99",1.401298464324817e-42,1.4026997627891417e-42,338697834049185046390082648145506612189488742400,475091.37147798797,142.52741144339637,473999.6105570982,
2025-04-22,卖出,600000,"平仓-价差回归, z=0.22",1.500790655291879e-42,1.4992898646365873e-42,338697834049185046390082648145506612189488742400,507806.22976430797,660.1480986936003,981145.6922227126,32054.710187626413
2025-05-06,买入,601825,"开仓-买入低估股(stock2), z=1.93",1.1756894115685215e-42,1.17686510098009e-42,417263982548646689347136037881328825880962662400,491063.4189574676,147.31902568724027,489934.95423955773,
