date,action,stock,reason,price,exec_price,volume,amount,cost,capital_after,pnl
2025-09-29,买入,600036,"开仓-买入低估股(stock1), z=-2.11",5.700482152873356e-42,5.706182635026229e-42,87711878853611099283096801635459061551988736000,500499.99999999994,150.14999999999998,499349.85000000003,
2025-10-10,卖出,600036,"平仓-止损, z=-2.78",5.630417229657115e-42,5.624786812427458e-42,87711878853611099283096801635459061551988736000,493360.6194690265,641.3688053097344,992069.1006637168,-7780.749336283159
2025-10-13,买入,600036,"开仓-买入低估股(stock1), z=-3.37",5.620608140406841e-42,5.6262287485472474e-42,88252825662376368071721933045981389806947532800,496530.58488219016,148.95917546465702,495389.556606062,
2025-10-14,卖出,600036,"平仓-止损, z=-2.33",5.781757463804195e-42,5.775975706340391e-42,88252825662376368071721933045981389806947532800,509746.1770417797,662.6700301543135,1004473.0636176874,12552.922129435196
2025-10-15,买入,600036,"开仓-买入低估股(stock1), z=-1.73",5.815388626947991e-42,5.821204015574938e-42,86363365206845260298712187056701818344675737600,502738.7683406525,150.82163050219575,501583.47364653274,
2025-10-17,卖出,600036,"平仓-止损, z=-2.13",5.828000313126914e-42,5.822172312813788e-42,86363365206845260298712187056701818344675737600,502822.39374872006,653.6691118733361,1003752.1982833794,-570.0437038058013
2025-10-20,买入,600036,"开仓-买入低估股(stock1), z=-2.03",5.804178239233392e-42,5.809982417472625e-42,86468071526345269197352291110396441316347084800,502377.9752408314,150.7133925722494,501223.5096499758,
2025-11-07,卖出,600036,"平仓-价差回归, z=-0.27",5.956919771844797e-42,5.950962852072952e-42,86468071526345269197352291110396441316347084800,514568.2815436677,668.938766006768,1015122.8524276367,11521.367536829535
2025-11-21,买入,601665,"开仓-买入低估股(stock2), z=1.66",8.35173884737591e-43,8.360090586223284e-43,607731438313941768495637618022969016931948953600,508068.9876400321,152.4206962920096,506901.44409131265,
2025-11-25,卖出,601665,"平仓-止损, z=2.31",8.323712878089413e-43,8.315389165211323e-43,607731438313941768495637618022969016931948953600,505352.3417514045,656.9580442768258,1011596.8277984404,-3373.603932904428
2025-11-26,买入,601665,"开仓-买入低估股(stock2), z=2.20",8.337725862732662e-43,8.346063588595393e-43,606638335472265628685590287244878006553726156800,506304.2123131193,151.89126369393577,505140.7242216271,
2025-12-05,卖出,601665,"平仓-止损, z=2.34",8.26766093951642e-43,8.259393278576904e-43,606638335472265628685590287244878006553726156800,501046.4590526712,651.3603967684726,1005535.8228775298,-5909.113657216623
2025-12-08,买入,601665,"开仓-买入低估股(stock2), z=2.23",8.19759601630018e-43,8.205793612316479e-43,613311403049206424461476589796461647579892940800,503270.6793502036,150.98120380506106,502114.1623235211,
2025-12-09,卖出,601665,"平仓-止损, z=2.17",8.155557062370435e-43,8.147401505308065e-43,613311403049206424461476589796461647579892940800,499689.4248425706,649.5962522953419,1001153.9909137964,-4230.850759928318
2025-12-10,买入,601665,"开仓-买入低估股(stock2), z=1.68",7.973388262008209e-43,7.981361650270217e-43,627809632502231631907031774179852666631566131200,501077.57245235494,150.32327173570647,499926.0951897057,
2026-01-08,卖出,601665,"平仓-价差回归, z=0.27",7.959375277364961e-43,7.951415902087596e-43,627809632502231631907031774179852666631566131200,499197.5495362014,648.9568143970619,998474.68791151,-2528.9797305506
2026-01-20,买入,600036,"开仓-买入低估股(stock1), z=-2.13",5.4272289523300165e-42,5.432656181282346e-42,91987522240317967252180904728369194145415168000,499736.58129971067,149.9209743899132,498588.1856374094,
2026-01-21,卖出,600036,"平仓-止损, z=-2.64",5.3585653275781005e-42,5.353206762250522e-42,91987522240317967252180904728369194145415168000,492428.2260995404,640.1566939294025,990376.2550430205,-7948.511894099624
2026-01-22,买入,600036,"开仓-买入低估股(stock1), z=-3.88",5.3039146874694326e-42,5.309218602156901e-42,93362762544314405835404613447799990343486668800,495683.31564903166,148.70499469470948,494544.2343992941,
2026-01-23,卖出,600036,"平仓-止损, z=-3.49",5.254869241218064e-42,5.249614371976846e-42,93362762544314405835404613447799990343486668800,490118.50006009446,637.1540500781227,984025.5804093104,-6201.96963901528
2026-01-26,买入,600036,"开仓-买入低估股(stock1), z=-2.58",5.3277367613629545e-42,5.333064498124317e-42,92349305576198792290365679596374798420357939200,492504.8029948598,147.75144089845793,491373.02597355214,
2026-01-27,卖出,600036,"平仓-止损, z=-2.46",5.338947149077553e-42,5.3336082019284756e-42,92349305576198792290365679596374798420357939200,492555.013663613,640.3215177626969,983287.7181194024,-590.1108490095169
2026-01-28,买入,600036,"开仓-买入低估股(stock1), z=-2.70",5.2969081951478085e-42,5.302205103342956e-42,92817138025927608558241500585125438245411225600,492135.5029187609,147.64065087562824,491004.5745497659,
2026-01-29,卖出,600036,"平仓-止损, z=-2.80",5.39920298304352e-42,5.3938037800604766e-42,92817138025927608558241500585125438245411225600,500637.4299386433,650.8286589202363,990991.175829489,7851.098360962193
2026-01-30,买入,600036,"开仓-买入低估股(stock1), z=-2.56",5.4188211615440676e-42,5.424239982705611e-42,91439738117054854419961467295509329444496998400,495991.0835026592,148.79732505079775,494851.295001779,
2026-02-02,卖出,600036,"平仓-止损, z=-2.07",5.3879925953289216e-42,5.382604602733593e-42,91439738117054854419961467295509329444496998400,492183.95526161377,639.8391418400979,986395.4111215526,-4446.967382885523
2026-02-03,买入,600036,"开仓-买入低估股(stock1), z=-1.62",5.3669731183640494e-42,5.372340091482413e-42,91894946123954491126583703439965163594815897600,493690.90326633706,148.1072709799011,492556.4005842356,
